priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
363,99,その他,eqnet-5224,キャピラリーウェスタンシステム Abby,佐賀大学 総合分析実験センター 鍋島地区 機器分析部門,その他,その他,3,10.3991/ijim.v20i01.59507,Design and Analysis of a Mobile Chatbot Application for Hospital Room Availability Using the Bryant Evaluation Method,2026,"The availability of inpatient rooms plays a vital role in providing intensive medical care for patients. However, many hospitals still face challenges in managing and accessing real-time information on room availability. This information is critical for hospital operations, particularly during emergencies, patient surges, or public health crises. Unfortunately, most hospitals continue to rely on localized, manual, and non-integrated information systems, which hinder efficient data sharing acros…",10.1145/3634737.3637665,ABBY: Automating leakage modelling for side-channel analysis,2024,Contains fulltext : 308832.pdf (Publisher’s version ) (Open Access),10.3390/cancers17243911,The Anticancer Effect of Kaempferol Through Downregulation of CDKs and PD-L1 in Triple-Negative Breast Cancer Cells,2025,Triple-negative breast cancer (TNBC) is one of the most aggressive and non-responsive subtypes regarding standard treatment options for breast cancer [...]
364,99,その他,eqnet-4774,クライオスタット Leica CM1950 Leica(CM1950),東北大学 研究推進・支援機構コアファシリティ統括センター,光学顕微鏡/病理,染色/包埋/ミクロトーム,3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13059-025-03915-w,Sorghum embryos undergoing B chromosome elimination express B-variants of mitotic-related genes,2026,"Abstract Background Selective DNA elimination occurs across diverse species and plays a crucial role in evolution and development. This process encompasses small deletions, complete removal of chromosomes, or even the elimination of entire parental genomes. Despite its importance, the molecular mechanisms governing selective DNA elimination remain poorly understood. Our study focuses on the tissue-specific elimination of Sorghum purpureosericeum B chromosomes during embryo development. Results…",10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
365,99,その他,eqnet-4835,クライオスタット ライカマイクロシステムズ CM1950,山口大学 総合科学実験センター 生体分析実験施設,その他,その他,3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12967-025-07495-y,SIRT3 deficiency exacerbates cognitive decline by disrupting mitochondrial antioxidant homeostasis in D-galactose-induced aging mice,2026,要旨未取得のため、論文題名「SIRT3 deficiency exacerbates cognitive decline by disrupting mitochondrial antioxidant homeostasis in D-galactose-induced aging mice」を基にした暫定要約です。 掲載誌: Journal of Translational Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12951-025-03824-x,Exploring the multi-repair effects of advanced biomimetic rapamycin nanoparticles on cerebral ischemia-reperfusion injury,2026,要旨未取得のため、論文題名「Exploring the multi-repair effects of advanced biomimetic rapamycin nanoparticles on cerebral ischemia-reperfusion injury」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
366,99,その他,eqnet-4565,クライオスタット(CM1900) Leica(CM1900),東北大学 研究推進・支援機構コアファシリティ統括センター,光学顕微鏡/病理,染色/包埋/ミクロトーム,3,10.1186/s12974-025-03623-z,SIRT2 Inhibition promotes microglia LC3-associated phagocytosis via NRF2/CD36 after the experimental subarachnoid hemorrhage,2026,要旨未取得のため、論文題名「SIRT2 Inhibition promotes microglia LC3-associated phagocytosis via NRF2/CD36 after the experimental subarachnoid hemorrhage」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.bbr.2026.116037,The mPFC-PAG in defensive coping: A correlational but not causal role in shifting strategy,2026,要旨未取得のため、論文題名「The mPFC-PAG in defensive coping: A correlational but not causal role in shifting strategy」を基にした暫定要約です。 掲載誌: Behavioural Brain Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.ibmb.2026.104494,Starvation induces a transition from autophagy to apoptosis via the ER-Ca2+-calpain signaling axis in the fat body of Bombyx mori,2026,要旨未取得のため、論文題名「Starvation induces a transition from autophagy to apoptosis via the ER-Ca2+-calpain signaling axis in the fat body of Bombyx mori」を基にした暫定要約です。 掲載誌: Insect Biochemistry and Molecular Biology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
367,99,その他,eqnet-4566,クライオスタット(CM3050S) Leica(CM3050S),東北大学 研究推進・支援機構コアファシリティ統括センター,光学顕微鏡/病理,染色/包埋/ミクロトーム,3,10.1007/s11481-025-10275-6,Prenatal Interferon-Alpha Exposure Induces Autism-Like Neurobehavioral and Neurochemical Alterations in Male Offspring,2026,要旨未取得のため、論文題名「Prenatal Interferon-Alpha Exposure Induces Autism-Like Neurobehavioral and Neurochemical Alterations in Male Offspring」を基にした暫定要約です。 掲載誌: Journal of Neuroimmune Pharmacology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12967-025-07502-2,Stigmasterol exerts antioxidant effects through activation of the Keap1/Nrf2 signaling pathway in Parkinson’s disease model,2026,要旨未取得のため、論文題名「Stigmasterol exerts antioxidant effects through activation of the Keap1/Nrf2 signaling pathway in Parkinson’s disease model」を基にした暫定要約です。 掲載誌: Journal of Translational Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.saa.2025.127213,Construction of dual-rotor-BODIPY-based fluorescent probes with improved sensitivity and brightness for lipid-droplet viscosity imaging,2026,要旨未取得のため、論文題名「Construction of dual-rotor-BODIPY-based fluorescent probes with improved sensitivity and brightness for lipid-droplet viscosity imaging」を基にした暫定要約です。 掲載誌: Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
368,99,その他,eqnet-861,クライオミクロトーム (ライカ・Leica EM FC7),東京農工大学 工学府,光学顕微鏡/病理,染色/包埋/ミクロトーム,3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13059-025-03915-w,Sorghum embryos undergoing B chromosome elimination express B-variants of mitotic-related genes,2026,"Abstract Background Selective DNA elimination occurs across diverse species and plays a crucial role in evolution and development. This process encompasses small deletions, complete removal of chromosomes, or even the elimination of entire parental genomes. Despite its importance, the molecular mechanisms governing selective DNA elimination remain poorly understood. Our study focuses on the tissue-specific elimination of Sorghum purpureosericeum B chromosomes during embryo development. Results…",10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
369,99,その他,eqnet-4411,クライオミニ冷凍機 イワタニプランティック D510/CW303,山口大学 総合科学実験センター 機器分析実験施設,その他,その他,3,10.1080/09638288.2025.2532124,Characterizing changes in functioning in Brazilian patients with ALS using a comprehensive ICF core set,2026,"This ICF core set may help determine key facilitators and barriers to functioning and disability in ALS, guiding rehabilitation efforts.",10.1145/1989493.1989506,Parallelism and data movement characterization of contemporary application classes,2011,"This paper presents a framework for characterizing the distribution of fine-grained parallelism, data movement, and communication-minimizing code partitions. Understanding the spectrum of parallelism available in applications, and how much data movement might result if such parallelism is exploited, is essential in the hardware design process because these properties will be the limiters to performance scaling of future computing systems. The framework is applied to characterizing 26 applicatio…",10.1371/journal.pgen.1011557,Refined CRISPR/Cas9 genome editing in the pea aphid uncovers the essential roles of Laccase2 in overwintering egg adaptation,2025,"The production of overwintering eggs is a critical adaptation for winter survival among many insects. Melanization contributes to eggshell pigmentation and hardening, consequently enhancing resistance to environmental stress. The complex life cycle of the pea aphid ( Acyrthosiphon pisum ), a model hemipteran insect with remarkable reproductive capacity, involves cyclical parthenogenesis. It enables the production of black overwintering eggs that undergo obligate diapause to survive under unfavo…"
370,99,その他,eqnet-1920,クリオスタット(凍結ミクロトーム)(ライカ・CM3050S),大阪大学 大学院医学系研究科 医学系研究科附属共同研究実習センター,光学顕微鏡/病理,染色/包埋/ミクロトーム,3,10.1007/s11481-025-10275-6,Prenatal Interferon-Alpha Exposure Induces Autism-Like Neurobehavioral and Neurochemical Alterations in Male Offspring,2026,要旨未取得のため、論文題名「Prenatal Interferon-Alpha Exposure Induces Autism-Like Neurobehavioral and Neurochemical Alterations in Male Offspring」を基にした暫定要約です。 掲載誌: Journal of Neuroimmune Pharmacology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12967-025-07502-2,Stigmasterol exerts antioxidant effects through activation of the Keap1/Nrf2 signaling pathway in Parkinson’s disease model,2026,要旨未取得のため、論文題名「Stigmasterol exerts antioxidant effects through activation of the Keap1/Nrf2 signaling pathway in Parkinson’s disease model」を基にした暫定要約です。 掲載誌: Journal of Translational Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.saa.2025.127213,Construction of dual-rotor-BODIPY-based fluorescent probes with improved sensitivity and brightness for lipid-droplet viscosity imaging,2026,要旨未取得のため、論文題名「Construction of dual-rotor-BODIPY-based fluorescent probes with improved sensitivity and brightness for lipid-droplet viscosity imaging」を基にした暫定要約です。 掲載誌: Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
371,99,その他,eqnet-3893,クリーンゾーン生成装置 テーブルコーチ(興研製・KOACH T500-F),広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,その他,その他,3,10.11609/jott.7908.14.10.22029-22031,"New distribution record of Black Softshell Turtle Nilssonia nigricans (Anderson, 1875) from Manas National Park, Assam, India",2022,"A new distribution record of the Black Softshell Turtle Nilssonia nigricans is reported from Assam. It was recorded in the protected area of Manas National Park, Baksa district of Assam. A detailed description along with maps and threats to its population is described.",10.1016/j.jmedhist.2004.06.004,A minority looks at the mendicants: Isaac Nathan the Jew and Thomas Connecte the Carmelite,2004,"This article focuses on the Thomas Connecte affair: the case of the charismatic friar who swept large areas of western European society along in pietistic and religious enthusiasm, established a reformist movement in several Carmelite convents, preached against the corruption of the priesthood, and was ultimately burned as a heretic in Rome in 1433 by the order of Pope Eugenius IV. The Hebrew testimony by the Jew Isaac Nathan concerning a pietistic movement led by an anonymous friar, which appe…",10.1007/bf00976714,Anthropological impressions of Koach: Participant observations,1992,"The Koach Project was conceived by the Department of Mental Health of the Israel Defense Forces to find a means to improve treatment for chronic battle related PTSD. Having described the rationale and method for the project (Solomon et al., 1991) the ethnography of the residential stage is introduced and analyzed from an anthropological perspective."
372,99,その他,eqnet-5043,クリーンベンチ PCV-841-BRG(日立),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,実験施設,ドラフトチャンバー,3,10.1186/s12871-025-03541-w,Comparison of positive pressure ventilation strategies in young children undergoing laparoscopic inguinal hernia repair with laryngeal mask airway: a prospective randomized study,2026,要旨未取得のため、論文題名「Comparison of positive pressure ventilation strategies in young children undergoing laparoscopic inguinal hernia repair with laryngeal mask airway: a prospective randomized study」を基にした暫定要約です。 掲載誌: BMC Anesthesiology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12982-026-01454-8,"Hospital-based survey of malaria and anemia among children 6–10 years and pregnant women in Nkanu West Local Government Area, Enugu State, Nigeria",2026,"要旨未取得のため、論文題名「Hospital-based survey of malaria and anemia among children 6–10 years and pregnant women in Nkanu West Local Government Area, Enugu State, Nigeria」を基にした暫定要約です。 掲載誌: Discover Public Health 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1186/s12877-025-06736-5,Association of frailty and malnutrition with pneumonia severity in PCV-13 vaccinated older adults: a single-centre experience,2026,"Abstract Background Pneumonia remains a leading cause of morbidity and mortality in older adults, particularly due to the age-related decline in immune function. The aim of this study was to evaluate the association between frailty, malnutrition, and the severity of pneumonia in older adults who received the 13-valent pneumococcal conjugate vaccine (PCV13). Methods A retrospective analysis was made of 407 geriatric outpatients aged over 65 years who had received PCV13. Clinical and radiological…"
373,99,その他,eqnet-3331,クールインキュベーター(アズワン・i-CUBE(HOT&COOL)FCI-280HG),横浜国立大学 研究推進機構 機器分析評価センター,培養/恒温恒湿度器/滅菌機機,CO2/O2インキュベーター,3,10.1080/19490976.2025.2609461,O‑Island 28 encodes a type I secretion and RTX adhesion system regulated by RstA and required for early EHEC O157:H7 adherence,2026,"Enterohemorrhagic Escherichia coli (EHEC) is a leading foodborne pathogen worldwide that causes severe diarrheal disease, hemorrhagic colitis, and hemolytic uremic syndrome, representing a significant threat to public health. O-islands are discrete genomic regions absent from nonpathogenic E. coli K-12 but present in EHEC O157:H7, many of which correspond to or overlap with pathogenicity islands (PAIs) that contribute to virulence. Among these O-islands, O‑Island 28 (OI‑28) in EHEC O157:H7 is a…",10.2320/jinstmet.j202537,Achieving Tensile Strength of 1 GPa with Ductility in Al-Cu Alloy (A2024),2026,要旨未取得のため、論文題名「Achieving Tensile Strength of 1 GPa with Ductility in Al-Cu Alloy (A2024)」を基にした暫定要約です。 掲載誌: Nippon Kinzoku Gakkaishi Journal of the Japan Institute of Metals 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1108/ejim-09-2024-1022,Non-linear and interaction effects of causation and effectuation on new venture performance: the role of ecosystem support,2026,"Purpose This paper investigates non-linear and interaction effects of causation and effectuation on entrepreneurial ventures’ performance, considering different levels of ecosystem support. Design/methodology/approach Drawing on an ambidexterity perspective and recent research on causation and effectuation, we theorize curvilinear and interaction effects of causation and effectuation on venture performance that depend on the level of ecosystem support (i.e. from the government, business associa…"
374,99,その他,eqnet-1959,グラジエントPCR装置 TAKARA PCRマシン,山口大学 総合科学実験センター 遺伝子実験施設,遺伝子・ゲノム,サーマルサイクラー(PCR),3,10.4025/actascihealthsci.v48i1.75131,Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis,2026,要旨未取得のため、論文題名「Polymorphism rs8057341 in the NOD2 gene and its clinical-laboratory association with visceral leishmaniasis」を基にした暫定要約です。 掲載誌: Acta Scientiarum Health Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-32716-1,Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques,2026,要旨未取得のため、論文題名「Nested PCR as a superior diagnostic method for Acanthamoeba keratitis compared to conventional techniques」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-026-11457-y,"Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India",2026,"要旨未取得のため、論文題名「Comparative diagnostic performance of microscopy and PCR assays with preliminary mitochondrial sequence analysis of Babesia species infecting dogs in Jabalpur, central India」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
375,99,その他,eqnet-2051,グローブボックス((株)美和製作所・DBO-1NKP-KFH01),福井大学 ふくい産学官共同研究拠点,実験施設,ドラフトチャンバー,3,10.1038/s41598-025-32060-4,"A modified Dung Beetle optimizer for combined heat and power economic dispatch considering power losses, valve-point effects, and operating constraints",2026,"Abstract The Combined Heat and Power Economic Dispatch (CHPED) problem represents a significant optimization challenge in modern power systems due to its inherent complexity arising from multiple operational constraints. This complexity is further exacerbated when considering the effect of power losses (PLs), valve-point loading effect (VPLE), and prohibited operating zones (POZs). Consequently, an efficient and robust optimization algorithm is essential for obtaining a globally optimal solutio…",10.1117/12.3096389,Truck–UAV Dynamic Collaborative Delivery Route Optimization,2026,要旨未取得のため、論文題名「Truck–UAV Dynamic Collaborative Delivery Route Optimization」を基にした暫定要約です。 掲載誌: Proceedings of SPIE the International Society for Optical Engineering 出版年: 2026 分野: Conference Paper 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-33513-6,An enhanced parrot optimizer with multiple strategies for wireless sensor network node deployment,2026,"Abstract This paper presents an Enhanced parrot Optimizer (EPO), a novel metaheuristic algorithm that synergistically integrates multiple advanced strategies to address the critical limitations of the original parrot Optimizer (PO)—namely, poor initial population diversity, susceptibility to premature convergence, slow convergence speed, and the absence of an effective restart mechanism. EPO introduces five key innovations across its behavioral phases: (1) Cubic chaotic mapping is employed to g…"
376,99,その他,eqnet-3005,グロー放電発光分光装置(堀場製作所・GD-Profiler2),富山大学 研究推進機構研究推進総合支援センター,光分析装置,その他,3,10.1186/s12885-025-15365-5,Diagnostic value of Gd-EOB-DTPA enhanced MRI in hepatocellular carcinoma with hyperintensity on hepatobiliary phase with cirrhosis,2026,要旨未取得のため、論文題名「Diagnostic value of Gd-EOB-DTPA enhanced MRI in hepatocellular carcinoma with hyperintensity on hepatobiliary phase with cirrhosis」を基にした暫定要約です。 掲載誌: BMC Cancer 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43939-025-00441-1,Influence of a-site gadolinium substitution in modulating the structural and magnetic properties of LaFeO₃,2026,要旨未取得のため、論文題名「Influence of a-site gadolinium substitution in modulating the structural and magnetic properties of LaFeO₃」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41525-025-00542-z,Addressing genetic discrimination for stronger legal protections and enhanced public awareness,2026,要旨未取得のため、論文題名「Addressing genetic discrimination for stronger legal protections and enhanced public awareness」を基にした暫定要約です。 掲載誌: Npj Genomic Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
377,99,その他,eqnet-1109,グロー放電発光表面分析装置(堀場製作所 GD-Profiler2 Type-ST),富山大学 研究推進機構研究推進総合支援センター 自然科学研究支援ユニット 機器分析施設,専用測定装置,グロー放電発光分析装置,3,10.1186/s12885-025-15365-5,Diagnostic value of Gd-EOB-DTPA enhanced MRI in hepatocellular carcinoma with hyperintensity on hepatobiliary phase with cirrhosis,2026,要旨未取得のため、論文題名「Diagnostic value of Gd-EOB-DTPA enhanced MRI in hepatocellular carcinoma with hyperintensity on hepatobiliary phase with cirrhosis」を基にした暫定要約です。 掲載誌: BMC Cancer 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s43939-025-00441-1,Influence of a-site gadolinium substitution in modulating the structural and magnetic properties of LaFeO₃,2026,要旨未取得のため、論文題名「Influence of a-site gadolinium substitution in modulating the structural and magnetic properties of LaFeO₃」を基にした暫定要約です。 掲載誌: Discover Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41525-025-00542-z,Addressing genetic discrimination for stronger legal protections and enhanced public awareness,2026,要旨未取得のため、論文題名「Addressing genetic discrimination for stronger legal protections and enhanced public awareness」を基にした暫定要約です。 掲載誌: Npj Genomic Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
378,99,その他,eqnet-4673,ケミルミイメージングシステム Vilber FUSION SOLO.6S.EDGE,山口大学 総合科学実験センター システム生物学・RI分析施設,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.1007/s11033-025-11266-9,ADAMTS1 is up-regulated via the SMAD dependent TGF-β signaling pathway in hepatocellular carcinoma,2026,要旨未取得のため、論文題名「ADAMTS1 is up-regulated via the SMAD dependent TGF-β signaling pathway in hepatocellular carcinoma」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.biomaterials.2025.123954,Bridging acute-chronic myocardial infarction treatment: Dual-regulating of ROS/fibrosis via microenvironment-responsive release of NO and curcumin,2026,要旨未取得のため、論文題名「Bridging acute-chronic myocardial infarction treatment: Dual-regulating of ROS/fibrosis via microenvironment-responsive release of NO and curcumin」を基にした暫定要約です。 掲載誌: Biomaterials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.anireprosci.2025.108091,Aquaporins in bovine sperm: Promising target for male reproductive strategy,2026,要旨未取得のため、論文題名「Aquaporins in bovine sperm: Promising target for male reproductive strategy」を基にした暫定要約です。 掲載誌: Animal Reproduction Science 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
379,99,その他,eqnet-5022,ケミルミ撮影装置 (Multi Imager II),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.3989/ic.7116,"Developed of a modular product platform based on BIM, applied to multifamily mid-rice timber building",2026,"La construcción de edificaciones residenciales de baja y mediana altura en madera ofrece numerosas ventajas en términos de sostenibilidad. No obstante, su desarrollo en Chile requiere de la aplicación de métodos que optimicen tanto los procesos constructivos como la gestión integrada del proyecto. En función de lo anterior, en esta investigación se realizaron exploraciones para la implementación de una plataforma de producto modular basada en BIM. Se aplicó una metodología basada en Ciencias de…",10.36001/ijphm.2026.v17i1.4622,Fault-Tolerant Control for Four-Wheels Independently Actuated Electric Vehicles,2026,"This paper presents a novel Active Fault-Tolerant Control (AFTC) framework for a four-wheel drive (4WD) electric vehicle equipped with independently actuated in-wheel motors (IWMs). The presented approach consists of a fault detection and diagnosis (FDD) module and a compensation strategy. Once a fault is detected, the FDD module is activated, and as a consequence the fault will be identified, the faulty wheel will be isolated, and fault magnitude will be estimated. Then, based on the FDD modul…",10.19139/soic-2310-5070-2838,An Energy Valley Optimizer Approach for Solving the Modified Quadratic Bounded Knapsack Problem with Multiple Constraints,2026,"The Modified Quadratic Bounded Knapsack Problem with Multiple Constraints (MQBKMC) represents a challenging combinatorial optimization problem with considerable importance in practical domains such as inventory management and logistics. This study investigates the performance and parameter sensitivity of the Energy Valley Optimizer (EVO) algorithm in solving MQBKMC. Specifically, we examine the effects of varying critical algorithm parameters, including the maximum number of function evaluation…"
380,99,その他,eqnet-3116,ケミルミ撮影装置 FUSION,佐賀大学 総合分析実験センター 鍋島地区 機器分析部門,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),3,10.1109/lsp.2025.3640068,Occam’s Razor in Pooling of Probability Densities,2026,要旨未取得のため、論文題名「Occam’s Razor in Pooling of Probability Densities」を基にした暫定要約です。 掲載誌: IEEE Signal Processing Letters 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-33350-7,Tracking the protein conformational motions driving HIV-1 membrane fusion,2026,"HIV-1 Env (trimeric gp120/gp41) is the surface protein responsible for membrane fusion. The Env binds to the receptor proteins, which induces gp120 shedding leading to conformational changes of gp41 from the pre-fusion to post-fusion state, allowing its fusion peptide to embed in the host cell membrane and bringing the viral and host cell membranes together. The gp41 refolding is a target of several peptide inhibitors. Yet, the molecular mechanism of this dynamic process is still not well under…",10.1007/s00109-026-02639-z,Identification of cryptic KMT2A-PTD and other novel fusion genes by transcriptome sequencing alters molecular risk stratification in AML-NK,2026,要旨未取得のため、論文題名「Identification of cryptic KMT2A-PTD and other novel fusion genes by transcriptome sequencing alters molecular risk stratification in AML-NK」を基にした暫定要約です。 掲載誌: Journal of Molecular Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
381,99,その他,eqnet-2268,ゲルドライヤー,岐阜大学 科学研究基盤センター RI実験分野,専用測定装置,放射線・RI(放射性同位体)関連,3,10.1007/s00018-025-05967-4,VAMP4 in hypoxic adipose stem cell exosomes alleviates ischemia-reperfusion injury,2026,"This study demonstrated that hypoxic ADSC-Ex reduced ROS and mitochondrial dysfunction in vascular endothelial cells through VAMP4, thereby attenuating I/RI. This finding might provide a new approach for treating post-transplant I/RI.",10.1186/s12913-025-13957-2,Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study,2026,要旨未取得のため、論文題名「Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study」を基にした暫定要約です。 掲載誌: BMC Health Services Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-31908-z,Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing,2026,要旨未取得のため、論文題名「Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
382,99,その他,eqnet-2252,ゲルマニウム検出器,岐阜大学 科学研究基盤センター RI実験分野,専用測定装置,放射線・RI(放射性同位体)関連,3,10.1007/s00018-025-05967-4,VAMP4 in hypoxic adipose stem cell exosomes alleviates ischemia-reperfusion injury,2026,"This study demonstrated that hypoxic ADSC-Ex reduced ROS and mitochondrial dysfunction in vascular endothelial cells through VAMP4, thereby attenuating I/RI. This finding might provide a new approach for treating post-transplant I/RI.",10.1186/s12913-025-13957-2,Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study,2026,要旨未取得のため、論文題名「Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study」を基にした暫定要約です。 掲載誌: BMC Health Services Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-31908-z,Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing,2026,要旨未取得のため、論文題名「Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
