doc_id,doi,source,status,error
1a91FTrZuLlCGrSBqJvC,10.1038/s41598-025-28860-3,openalex,ready,
1aAqQrCCVXNq3Jf09gK3,10.1186/s13102-025-01458-y,crossref,ready,
1aAqQrCCVXNq3Jf09gK3,10.1038/s41598-025-31565-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1aAqQrCCVXNq3Jf09gK3,10.1016/j.inffus.2025.104103,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1aTBDZrSp9e0Ly3w5vyG,10.1080/2162402x.2025.2605741,openalex,ready,
1aTBDZrSp9e0Ly3w5vyG,10.1007/s10143-025-03932-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1aTBDZrSp9e0Ly3w5vyG,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1ch3WyAq75poTcp91kSE,10.22146/jcef.22632,openalex,ready,
1ch3WyAq75poTcp91kSE,10.1186/s43055-025-01669-w,crossref,ready,
1ch3WyAq75poTcp91kSE,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1dDbXvTMyywgsa99Jo4w,10.1038/s41419-025-08205-8,openalex,ready,
1dDbXvTMyywgsa99Jo4w,10.1007/s10791-025-09804-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1dDbXvTMyywgsa99Jo4w,10.1038/s41598-025-32257-7,openalex,ready,
1dE41in0VxCxTmwxWWLT,10.1038/s41377-025-02127-y,openalex,ready,
1dE41in0VxCxTmwxWWLT,10.1007/s00018-025-06024-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1dE41in0VxCxTmwxWWLT,10.1007/s44195-025-00118-5,openalex,ready,
1dFofostq7qUgoDK2gzm,10.1016/j.pnucene.2025.106004,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1dFofostq7qUgoDK2gzm,10.1016/j.nucengdes.2025.114407,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1dFofostq7qUgoDK2gzm,10.1142/s2661318225500173,openalex,ready,
1dSXz2kL4aJH5D3QdUEV,10.1038/s42004-025-01839-x,openalex,ready,
1dSXz2kL4aJH5D3QdUEV,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1dSXz2kL4aJH5D3QdUEV,10.1038/s41598-025-28860-3,openalex,ready,
1eJKo7TWZ3m43k4yb7XB,10.1038/s41598-025-32382-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eJKo7TWZ3m43k4yb7XB,10.1038/s41598-026-35024-4,openalex,ready,
1eJKo7TWZ3m43k4yb7XB,10.1186/s12882-025-04637-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eVSBiFujiCwscZJwTrO,10.1186/s12902-025-02115-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eVSBiFujiCwscZJwTrO,10.1007/978-3-032-01799-4_6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eVSBiFujiCwscZJwTrO,10.1016/j.compbiolchem.2025.108838,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eXZbYdk7ogB0ROp5G1B,10.1007/s00467-025-06957-1,openalex,ready,
1eXZbYdk7ogB0ROp5G1B,10.1186/s12882-025-04676-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eXZbYdk7ogB0ROp5G1B,10.1186/s12882-025-04634-x,openalex,ready,
1eciSJA3OAQ8DhzqRerm,10.1007/s11033-025-11341-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eciSJA3OAQ8DhzqRerm,10.1007/978-3-032-04207-1_2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1eciSJA3OAQ8DhzqRerm,10.1007/s10515-025-00571-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1fSXSYRXbwGvdg8dLZ77,10.1016/j.jcsr.2025.109403,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1fSXSYRXbwGvdg8dLZ77,10.1016/j.matpr.2023.04.483,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1fSXSYRXbwGvdg8dLZ77,10.1016/j.oceaneng.2023.116174,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1gGuxqPyRlzPmPi6Gpho,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1gGuxqPyRlzPmPi6Gpho,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1gGuxqPyRlzPmPi6Gpho,10.1186/s12891-025-09382-5,openalex,ready,
1gSCwdfdQBub7pNhQO0f,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1gSCwdfdQBub7pNhQO0f,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1gSCwdfdQBub7pNhQO0f,10.1186/s12891-025-09382-5,openalex,ready,
1hPqNREwTJFLlKqDt6uv,10.1080/15384047.2025.2603095,openalex,ready,
1hPqNREwTJFLlKqDt6uv,10.1186/s13550-025-01351-2,openalex,ready,
1hPqNREwTJFLlKqDt6uv,10.1038/s41598-025-33737-6,crossref,ready,
1hVB40QjOOLmxONoqdcy,10.1186/s12942-025-00421-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1hVB40QjOOLmxONoqdcy,10.1186/s12875-025-03095-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1hVB40QjOOLmxONoqdcy,10.1186/s12916-025-04546-5,crossref,ready,
1iRyYGtSMo82AjWhH1HU,10.31729/jnma.v64i293.9282,openalex,ready,
1iRyYGtSMo82AjWhH1HU,10.1080/17482631.2026.2613971,openalex,ready,
1iRyYGtSMo82AjWhH1HU,10.36001/ijphm.2026.v17i1.4567,openalex,ready,
1kZHSPg093GfIjWmGQOk,10.1109/ojpel.2025.3643511,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1kZHSPg093GfIjWmGQOk,10.1038/s41377-025-02146-9,openalex,ready,
1kZHSPg093GfIjWmGQOk,10.1186/s12987-025-00708-y,crossref,ready,
1mOK0SRHQ2CfVDcqhLmc,10.1080/15384047.2025.2603095,openalex,ready,
1mOK0SRHQ2CfVDcqhLmc,10.1186/s13550-025-01351-2,openalex,ready,
1mOK0SRHQ2CfVDcqhLmc,10.1038/s41598-025-33737-6,crossref,ready,
1mQt4YGfRdIvimDpR68X,10.1080/10872981.2026.2616194,openalex,ready,
1mQt4YGfRdIvimDpR68X,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
1mQt4YGfRdIvimDpR68X,10.1364/jocn.575280,openalex,ready,
1nM2bIzyZv3ZJtWu4q9F,10.1186/s13027-025-00720-9,crossref,ready,
1nM2bIzyZv3ZJtWu4q9F,10.1007/s11033-025-11424-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1nM2bIzyZv3ZJtWu4q9F,10.1007/s00423-025-03946-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1pdd02OXQZ2cTdjj8AGH,10.1186/s42523-025-00503-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1pdd02OXQZ2cTdjj8AGH,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1pdd02OXQZ2cTdjj8AGH,10.1186/s12891-025-09382-5,openalex,ready,
1pqLxLI46xGYoGlra8Nw,10.1007/s11481-025-10275-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1pqLxLI46xGYoGlra8Nw,10.1186/s12967-025-07502-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1pqLxLI46xGYoGlra8Nw,10.1016/j.saa.2025.127213,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1spGHBet3r5Ba9qOVprM,10.31643/2027/6445.06,openalex,ready,
1spGHBet3r5Ba9qOVprM,10.31729/jnma.v64i293.9290,openalex,ready,
1spGHBet3r5Ba9qOVprM,10.1080/10641963.2025.2612559,openalex,ready,
1spYKXJD726Z6ximx804,10.1038/s41598-025-24541-3,openalex,ready,
1spYKXJD726Z6ximx804,10.1038/s41598-025-31242-4,openalex,ready,
1spYKXJD726Z6ximx804,10.1038/s41598-025-28866-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1ta4G2ziEi8GYOpFS0M3,10.31643/2027/6445.08,openalex,ready,
1ta4G2ziEi8GYOpFS0M3,10.1080/15476278.2025.2575599,openalex,ready,
1ta4G2ziEi8GYOpFS0M3,10.31127/tuje.1804146,openalex,ready,
1umyKCe4cyJ0wE99Qh0R,10.1371/journal.pone.0337458,openalex,ready,
1umyKCe4cyJ0wE99Qh0R,10.1063/5.0264658,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1umyKCe4cyJ0wE99Qh0R,10.1021/acs.chemmater.5c00018,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1xFW5hxSdzMjNSX1ghj3,10.1038/s41612-025-01269-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1xFW5hxSdzMjNSX1ghj3,10.1038/s41598-025-29498-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
1xFW5hxSdzMjNSX1ghj3,10.1038/s41598-025-31390-7,openalex,ready,
1xY1moQ5d6gdSctbZjoh,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
1xY1moQ5d6gdSctbZjoh,10.19139/soic-2310-5070-3032,openalex,ready,
1xY1moQ5d6gdSctbZjoh,10.31127/tuje.1804146,openalex,ready,
1xq3sXBHvNyNzpsW3hQt,10.1038/s42004-025-01839-x,openalex,ready,
