priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
355,1,SEM/FIB/イオンミリング,eqnet-2975,電界放出形走査電子顕微鏡(日立ハイテクノロジーズ・SU8010),横浜国立大学 研究推進機構 機器分析評価センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
356,1,SEM/FIB/イオンミリング,eqnet-3473,電界放出走査型電子顕微鏡 (日本電子 JSM-6335F),静岡大学 浜松キャンパス共同利用機器センター 浜松キャンパス共同利用機器センター 浜松キャンパス共同利用機器センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
357,1,SEM/FIB/イオンミリング,eqnet-2357,電界放出走査型電子顕微鏡 (日本電子製・JSM-7001F),岩手大学 研究支援・産学連携センター 研究基盤管理・機器分析部門 電子顕微鏡室,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
358,1,SEM/FIB/イオンミリング,eqnet-5351,電界放射型走査電子顕微鏡(日立ハイテク・SU3800SE),千葉大学 共用機器センター 共用機器センタ- 共用機器センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
359,1,SEM/FIB/イオンミリング,eqnet-3886,電解放出型走査電子顕微鏡ー化学組成ー結晶方位検出器,静岡大学 機器分析センター 川本研究室,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
360,1,SEM/FIB/イオンミリング,eqnet-4264,電顕用イオンミリング加工装置 日本電子(GATAN PIPS691),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),3,10.1186/s12967-025-07495-y,SIRT3 deficiency exacerbates cognitive decline by disrupting mitochondrial antioxidant homeostasis in D-galactose-induced aging mice,2026,要旨未取得のため、論文題名「SIRT3 deficiency exacerbates cognitive decline by disrupting mitochondrial antioxidant homeostasis in D-galactose-induced aging mice」を基にした暫定要約です。 掲載誌: Journal of Translational Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12951-025-03928-4,Apoptotic vesicles rectify senile bone-fat imbalance by activating Thy1-ERK-TAZ axis,2026,This work establishes Thy1 as a functional biomarker for aging-related apoV heterogeneity and demonstrates that engineered Thy1-enriched apoVs represent a clinically scalable therapeutic approach for senile bone-fat imbalance. The identified Thy1-ERK-TAZ mechanism provides a tunable platform for developing extracellular vesicle-based interventions against age-related metabolic diseases.,10.1038/s41392-025-02559-3,Extracellular vesicle-derived miRNA-182-5p educates macrophages towards an immunosuppressive phenotype in pancreatic cancer,2026,"Abstract Reprogramming the immunosuppressive milieu in pancreatic cancer (PaCa) remains an important yet unmet therapeutic goal. Although tumor-associated macrophages (TAMs) are known to promote tumor growth and metastasis, little is known about the underlying mechanisms driving macrophage plasticity in PaCa. Herein, we show that extracellular vesicles (EVs) released by PaCa cells as well as circulating EVs in patient plasma, facilitate cellular crosstalk thereby promoting preferential skewing…"
361,1,SEM/FIB/イオンミリング,eqnet-758,高出力半導体レーザ加工システム,広島大学 先進理工系科学研究科 機械工学プログラム 接合プロセス工学研究室,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.1038/s41598-025-29949-5,Efficacy and safety of ESR-EB and ESE in the treatment of small gastric muscularis propria tumours: single-centre prospective cohort study,2026,"Abstract Objective To compare the efficacy and safety of endoscopic snare resection with an elastic band (ESR-EB) and endoscopic submucosal excavation (ESE) for the treatment of gastric muscularis propria tumours ≤ 10 mm in size. Methods From April 2023 to October 2024, gastric muscularis propria tumours ≤ 10 mm in size that were resected via ESR-EB or ESE were prospectively collected at Shenzhen Second People’s Hospital. The general clinical characteristics, tumour location, tumour size, growt…",10.1186/s13023-025-04159-4,The lived experience and supportive care needs of Australian parents caring for children with Epidermolysis Bullosa: a qualitative descriptive analysis,2026,"Abstract Background Inherited epidermolysis bullosa (EB) is a rare, incurable genodermatosis characterised with recurrent skin blistering and mucosal fragility. Wound care and nursing are critical to everyday lives of children living with EB, while the profound effect of caring for a child with a painful genetic condition leaves a significant effect on quality of life of parents and the family. This study aimed to better understand the lived experiences and supportive care needs of parents of c…",10.1186/s13041-025-01270-2,Mosaic AAV mediates efficient transduction across the central and peripheral nervous systems,2026,"Abstract Adeno-associated virus (AAV) is a promising vector for neurological gene therapy, yet engineered serotypes are restricted to targeting either the central or peripheral nervous system (CNS or PNS). To overcome this limitation, we generated AAV with mosaic capsid, AAV-PHP.(S + eB), by co-packaging the AAV with two engineered capsid variants: AAV-PHP.eB and AAV-PHP.S, which exhibits strong CNS tropism and PNS tropism, respectively. Systemic administration of AAV-PHP.(S + eB) in adult mice…"
362,1,SEM/FIB/イオンミリング,eqnet-2752,高出力半導体レーザ加工システム2,広島大学 先進理工系科学研究科 機械工学プログラム 接合プロセス工学研究室,電子顕微鏡および関連機器,"微細加工装置(EB, FIB他)",3,10.1038/s41598-025-29949-5,Efficacy and safety of ESR-EB and ESE in the treatment of small gastric muscularis propria tumours: single-centre prospective cohort study,2026,"Abstract Objective To compare the efficacy and safety of endoscopic snare resection with an elastic band (ESR-EB) and endoscopic submucosal excavation (ESE) for the treatment of gastric muscularis propria tumours ≤ 10 mm in size. Methods From April 2023 to October 2024, gastric muscularis propria tumours ≤ 10 mm in size that were resected via ESR-EB or ESE were prospectively collected at Shenzhen Second People’s Hospital. The general clinical characteristics, tumour location, tumour size, growt…",10.1186/s13023-025-04159-4,The lived experience and supportive care needs of Australian parents caring for children with Epidermolysis Bullosa: a qualitative descriptive analysis,2026,"Abstract Background Inherited epidermolysis bullosa (EB) is a rare, incurable genodermatosis characterised with recurrent skin blistering and mucosal fragility. Wound care and nursing are critical to everyday lives of children living with EB, while the profound effect of caring for a child with a painful genetic condition leaves a significant effect on quality of life of parents and the family. This study aimed to better understand the lived experiences and supportive care needs of parents of c…",10.1186/s13041-025-01270-2,Mosaic AAV mediates efficient transduction across the central and peripheral nervous systems,2026,"Abstract Adeno-associated virus (AAV) is a promising vector for neurological gene therapy, yet engineered serotypes are restricted to targeting either the central or peripheral nervous system (CNS or PNS). To overcome this limitation, we generated AAV with mosaic capsid, AAV-PHP.(S + eB), by co-packaging the AAV with two engineered capsid variants: AAV-PHP.eB and AAV-PHP.S, which exhibits strong CNS tropism and PNS tropism, respectively. Systemic administration of AAV-PHP.(S + eB) in adult mice…"
363,1,SEM/FIB/イオンミリング,eqnet-3478,高分解能走査型電子顕微鏡 (日本電子 JEM-2100F),静岡大学 浜松キャンパス共同利用機器センター 浜松キャンパス共同利用機器センター 浜松キャンパス共同利用機器センター,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
364,1,SEM/FIB/イオンミリング,eqnet-4040,高分解能走査型電子顕微鏡 日立(高分解能走査型電子顕微鏡(STEM) SU8000 Type1形),東北大学 研究推進・支援機構コアファシリティ統括センター,電子顕微鏡および関連機器,超薄膜評価装置(STEM),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
365,1,SEM/FIB/イオンミリング,eqnet-1085,高分解能走査型電子顕微鏡(HITACHI S-4100),埼玉大学 科学分析支援センター,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
366,1,SEM/FIB/イオンミリング,eqnet-1122,高分解能透過型電子顕微鏡・HR-TEM (日立ハイテクノロジーズ社製 H-9000NAR),北陸先端科学技術大学院大学 マテリアルサイエンス系,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
367,1,SEM/FIB/イオンミリング,eqnet-2197,"高分解能電界放出型走査電子顕微鏡(EDX付属)(日立製作所 S-4800, 堀場製作所 EX-220)",岐阜大学 科学研究基盤センター 機器分析分野,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
368,1,SEM/FIB/イオンミリング,eqnet-3662,高加速透過型電子顕微鏡 JEOL JEM-2100,大阪大学 理学研究科 技術部 分析機器測定室,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),3,10.12957/redp.2026.90910,The unbridled judge in atypical pecuniary enforcement,2026,要旨未取得のため、論文題名「The unbridled judge in atypical pecuniary enforcement」を基にした暫定要約です。 掲載誌: Revista Eletronica De Direito Processual 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.19139/soic-2310-5070-3032,From Intelligence to Trust: Evaluating AI-Powered Service Quality for User Satisfaction and Continuance in mHealth,2026,"Mobile health (mHealth) applications are increasingly integrating artificial intelligence (AI), transforming digital health technologies by making them more convenient, accessible, and personalized. This research addresses the gap in understanding how AI functionalities influence user behavior, guiding the design of effective mHealth solutions. This study examines the correlation between AI-powered service quality, user satisfaction, and continuous usage, using the Sehhaty app in Saudi Arabia a…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
369,1,SEM/FIB/イオンミリング,eqnet-3295,高圧凍結装置 LEICA EM-PACT-II,浜松医科大学 光尖端医学教育研究センター 先進機器共用推進部 先進機器研究推進室,電子顕微鏡および関連機器,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),3,10.1186/s12974-025-03647-5,Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling,2026,要旨未取得のため、論文題名「Hyperglycemia impairs microglia responding to retinal vasculopathy via enhanced norepinephrine-ADRB2 signaling」を基にした暫定要約です。 掲載誌: Journal of Neuroinflammation 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13059-025-03915-w,Sorghum embryos undergoing B chromosome elimination express B-variants of mitotic-related genes,2026,"Abstract Background Selective DNA elimination occurs across diverse species and plays a crucial role in evolution and development. This process encompasses small deletions, complete removal of chromosomes, or even the elimination of entire parental genomes. Despite its importance, the molecular mechanisms governing selective DNA elimination remain poorly understood. Our study focuses on the tissue-specific elimination of Sorghum purpureosericeum B chromosomes during embryo development. Results…",10.1186/s12951-025-03916-8,Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​,2026,要旨未取得のため、論文題名「Manganese-enriched nanoboron agent amplifies BNCT efficacy via pyroptosis-mediated immune activation and STING pathway synergy​」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
370,1,SEM/FIB/イオンミリング,eqnet-994,高性能走査プローブ顕微鏡(Bruker 社製 高性能原子間力顕微鏡 マルチモード8型AFM),岡山大学 自然科学学域(工) 応用化学 高分子材料学(内田)8103,電子顕微鏡および関連機器,"走査型プローブ顕微鏡 (SPM, STM, AFM)",3,10.1038/s41467-025-66981-5,Interface-controlled antiferromagnetic tunnel junctions based on a metallic van der Waals A-type antiferromagnet,2026,"Magnetic tunnel junctions (MTJs) are crucial components in high-performance spintronic devices. Traditional MTJs rely on ferromagnetic (FM) materials, but significant improvements in speed and packing density could be enabled by exploiting antiferromagnetic (AFM) compounds instead. Here, we report all-collinear AFM tunnel junctions (AFMTJs) fabricated with van der Waals A-type AFM metal (Fe 0.6 Co 0.4 ) 5 GeTe 2 (FCGT) electrodes and nonmagnetic semiconducting WSe 2 tunnel barriers. The AFMTJ h…",10.1038/s41598-025-31162-3,"Comparison of viscoelastic properties of breast cancer and normal cells using AFM, FLIM and ToF-SIMS techniques",2026,"Abstract The modifications in biomechanical properties of cells and tissue are important in cancer progression, including its different aspects, e.g. invasion, migration, adhesion, signaling, interactions with microenvironment, and immune response. However, our understanding of the changes in physical characteristics of cells, and especially the molecular basis for these changes, caused by malignant transformation remains rather limited. While the differences in stiffness and viscoelasticity of…",10.1038/s41378-025-01104-0,Lateral deflection-based optimization achieves sub-picometer detection limit,2026,"Sub-picometer precision displacement measurement at the tip position is a key goal in high-precision characterization techniques such as piezoresponse force microscopy, photo-induced force microscopy, and scanning Joule expansion microscopy (SJEM). However, these methods require specialized atomic force microscopy (AFM) probes, which increase cost and complexity. This work proposes a generalized strategy and demonstrates its implementation in SJEM. By exploiting the torsional response of a tilt…"
371,1,SEM/FIB/イオンミリング,eqnet-3668,高性能透過型電子顕微鏡(FEI Tecnai Polara),九州大学 生体防御医学研究所,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),3,10.1038/s41598-025-30304-x,Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19,2026,要旨未取得のため、論文題名「Telmisartan reduces systemic inflammation and alters the renin-angiotensin system in mild COVID-19」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-30438-y,Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics,2026,要旨未取得のため、論文題名「Gauss-Newton inversion of ground transient electromagnetic data using COMSOL multiphysics」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s42399-025-02237-z,Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India,2026,要旨未取得のため、論文題名「Efficacy and Safety of Capecitabine-Temozolomide as Second-Line Therapy in Platinum-Refractory Extensive Disease Small Cell Lung Carcinoma (ED-SCLC): A Prospective Real-World Experience from Northern India」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
