document_id,equipment_id,name,org_name,query,title,doi,source,year,reason_not_auto,decision
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Gated MoS2/SiN nanochannel for tunable ion transport and protein translocation,10.1186/s12951-025-03991-x,Journal of Nanobiotechnology,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",B2O3 fluxing-assisted bonding mechanisms enabling plasma spraying of gas-tight corrosion-resistant NiCrB coating,10.1016/j.jmst.2025.09.069,Journal of Materials Science and Technology,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",In-situ observations of cyclic deformation in an extruded Mg-2Nd-1Y-0.1Zr-0.1Ca alloy,10.1016/j.ijfatigue.2026.109489,International Journal of Fatigue,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Fabrication of superconducting nanowire arrays by nano laser direct writing,10.1063/5.0265844,Nanotechnology and Precision Engineering,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Sol–gel derived Pd–SiO2 catalyst for high-adhesion metallization of silicone rubber,10.1016/j.apsusc.2026.166176,Applied Surface Science,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Predicting the structure of ultra shallow EUV gratings fabricated via ion irradiation,10.1016/j.apsusc.2026.166007,Applied Surface Science,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Enhanced tribological and conductive properties of supramolecular gels via CuS@MXene nanohybrids,10.1016/j.apsusc.2026.166068,Applied Surface Science,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Toxic nanoparticles in Amazon River sediments: Microscopy and satellite-based assessment,10.1016/j.marpolbul.2026.119369,Marine Pollution Bulletin,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Cellular uptake of anisotropic microparticles in 2D and 3D culture systems,10.1016/j.bioadv.2025.214692,Biomaterials Advances,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Revealing nanoscale molecular organization in Liquid Crystals via cryogenic Atom Probe Tomography,10.1016/j.molliq.2026.129358,Journal of Molecular Liquids,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Large volume ‘chunk’ lift out for 3D tomographic analysis using analytical plasma focussed ion beam – scanning electron microscopy,10.1016/j.micron.2025.103986,Micron,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Three-dimensional crystallographic and local variant configuration analysis of lath martensite in medium-carbon steel,10.1016/j.actamat.2026.121981,Acta Materialia,2026,strict_match_failed,
eqnet-2590,eqnet-2590,集束イオンビーム装置,京都大学 化学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Low-resistance ohmic contacts on p-type homoepitaxial 3C-SiC by Al ion implantation with different metal structures,10.1016/j.mssp.2025.110373,Materials Science in Semiconductor Processing,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Achieving Tensile Strength of 1 GPa with Ductility in Al-Cu Alloy (A2024),10.2320/jinstmet.J202537,Nippon Kinzoku Gakkaishi Journal of the Japan Institute of Metals,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Soft X-ray imaging with coherence tomography in the water window spectral range using high-harmonic generation,10.1038/s41377-025-02057-9,Light Science and Applications,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Gated MoS2/SiN nanochannel for tunable ion transport and protein translocation,10.1186/s12951-025-03991-x,Journal of Nanobiotechnology,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",B2O3 fluxing-assisted bonding mechanisms enabling plasma spraying of gas-tight corrosion-resistant NiCrB coating,10.1016/j.jmst.2025.09.069,Journal of Materials Science and Technology,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",In-situ observations of cyclic deformation in an extruded Mg-2Nd-1Y-0.1Zr-0.1Ca alloy,10.1016/j.ijfatigue.2026.109489,International Journal of Fatigue,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Fabrication of superconducting nanowire arrays by nano laser direct writing,10.1063/5.0265844,Nanotechnology and Precision Engineering,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Sol–gel derived Pd–SiO2 catalyst for high-adhesion metallization of silicone rubber,10.1016/j.apsusc.2026.166176,Applied Surface Science,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Predicting the structure of ultra shallow EUV gratings fabricated via ion irradiation,10.1016/j.apsusc.2026.166007,Applied Surface Science,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Enhanced tribological and conductive properties of supramolecular gels via CuS@MXene nanohybrids,10.1016/j.apsusc.2026.166068,Applied Surface Science,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Toxic nanoparticles in Amazon River sediments: Microscopy and satellite-based assessment,10.1016/j.marpolbul.2026.119369,Marine Pollution Bulletin,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Cellular uptake of anisotropic microparticles in 2D and 3D culture systems,10.1016/j.bioadv.2025.214692,Biomaterials Advances,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Revealing nanoscale molecular organization in Liquid Crystals via cryogenic Atom Probe Tomography,10.1016/j.molliq.2026.129358,Journal of Molecular Liquids,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Large volume ‘chunk’ lift out for 3D tomographic analysis using analytical plasma focussed ion beam – scanning electron microscopy,10.1016/j.micron.2025.103986,Micron,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Three-dimensional crystallographic and local variant configuration analysis of lath martensite in medium-carbon steel,10.1016/j.actamat.2026.121981,Acta Materialia,2026,strict_match_failed,
eqnet-2599,eqnet-2599,集束イオンビーム加工観察装置,京都大学 エネルギー理工学研究所,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Low-resistance ohmic contacts on p-type homoepitaxial 3C-SiC by Al ion implantation with different metal structures,10.1016/j.mssp.2025.110373,Materials Science in Semiconductor Processing,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Achieving Tensile Strength of 1 GPa with Ductility in Al-Cu Alloy (A2024),10.2320/jinstmet.J202537,Nippon Kinzoku Gakkaishi Journal of the Japan Institute of Metals,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Soft X-ray imaging with coherence tomography in the water window spectral range using high-harmonic generation,10.1038/s41377-025-02057-9,Light Science and Applications,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Gated MoS2/SiN nanochannel for tunable ion transport and protein translocation,10.1186/s12951-025-03991-x,Journal of Nanobiotechnology,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",B2O3 fluxing-assisted bonding mechanisms enabling plasma spraying of gas-tight corrosion-resistant NiCrB coating,10.1016/j.jmst.2025.09.069,Journal of Materials Science and Technology,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",In-situ observations of cyclic deformation in an extruded Mg-2Nd-1Y-0.1Zr-0.1Ca alloy,10.1016/j.ijfatigue.2026.109489,International Journal of Fatigue,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Fabrication of superconducting nanowire arrays by nano laser direct writing,10.1063/5.0265844,Nanotechnology and Precision Engineering,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Sol–gel derived Pd–SiO2 catalyst for high-adhesion metallization of silicone rubber,10.1016/j.apsusc.2026.166176,Applied Surface Science,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Predicting the structure of ultra shallow EUV gratings fabricated via ion irradiation,10.1016/j.apsusc.2026.166007,Applied Surface Science,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Enhanced tribological and conductive properties of supramolecular gels via CuS@MXene nanohybrids,10.1016/j.apsusc.2026.166068,Applied Surface Science,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Toxic nanoparticles in Amazon River sediments: Microscopy and satellite-based assessment,10.1016/j.marpolbul.2026.119369,Marine Pollution Bulletin,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Cellular uptake of anisotropic microparticles in 2D and 3D culture systems,10.1016/j.bioadv.2025.214692,Biomaterials Advances,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Revealing nanoscale molecular organization in Liquid Crystals via cryogenic Atom Probe Tomography,10.1016/j.molliq.2026.129358,Journal of Molecular Liquids,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Large volume ‘chunk’ lift out for 3D tomographic analysis using analytical plasma focussed ion beam – scanning electron microscopy,10.1016/j.micron.2025.103986,Micron,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Three-dimensional crystallographic and local variant configuration analysis of lath martensite in medium-carbon steel,10.1016/j.actamat.2026.121981,Acta Materialia,2026,strict_match_failed,
eqnet-2702,eqnet-2702,集束イオンビーム装置(日立ハイテクサイエンス・SMI2050),大阪大学 大阪大学ナノテクノロジー設備供用拠点,"TITLE-ABS-KEY(""focused ion beam"") AND DOCTYPE(ar OR cp)",Low-resistance ohmic contacts on p-type homoepitaxial 3C-SiC by Al ion implantation with different metal structures,10.1016/j.mssp.2025.110373,Materials Science in Semiconductor Processing,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Synthesis and investigation of linear and nonlinear optical parameters of hafnium nitrosalicylate complex,10.1038/s41598-026-35221-1,Scientific Reports,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Broadband polarimetric photodetector based on semimetallic 1T′-MoTe2/MoSe2 heterojunction for self-powered imaging and coded communication,10.1016/j.jmst.2025.10.066,Journal of Materials Science and Technology,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",A charge trapping layer to suppress RF losses using silicon nitride on high resistivity silicon substrates,10.1016/j.mssp.2026.110439,Materials Science in Semiconductor Processing,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Tailoring the broadband optical properties of niobium-doped zinc oxide thin films via reactive magnetron co-sputtering,10.1016/j.optmat.2025.117825,Optical Materials,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)","Composition-dependent structural and optical properties of combinatorially deposited, RF sputtered gallium oxynitride layers",10.1016/j.vacuum.2026.115133,Vacuum,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Pressure-induced optimization and influence of hydrogen bonding types in silicon nitride (SiNx) films for enhanced surface passivation and minimized absorption loss,10.1016/j.jphotochem.2025.116913,Journal of Photochemistry and Photobiology A Chemistry,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",TiN based thin film coatings for energy efficient glazing: experimental and simulation insights for sustainable building applications,10.1016/j.enbuild.2026.117037,Energy and Buildings,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Tuning the optical properties of Ag layers in the infrared region via thermally induced ion diffusion,10.1016/j.optmat.2025.117765,Optical Materials,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Influences of Zn flow rate and temperature on the defect state-related photoelectronic properties of MOCVD-grown ZnGa2O4,10.1016/j.rineng.2025.108511,Results in Engineering,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Facile synthesis of pulsed laser deposited polymorphic WS2 nanolayers and manipulation of layer thickness by tuning laser energy,10.1016/j.susc.2025.122893,Surface Science,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",From noble metal ion implantation to tailored optical and electrical performance of TiN thin films via rapid thermal annealing,10.1016/j.optmat.2025.117775,Optical Materials,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)","(Cu1-x,Agx)2ZnSnSe4 thin films for solar cell absorbers",10.1016/j.matchemphys.2025.131983,Materials Chemistry and Physics,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Numerical study on the infrared radiative properties of ZrB2-SiC ceramic composites,10.1016/j.icheatmasstransfer.2025.110230,International Communications in Heat and Mass Transfer,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",A multi-modal study on the metal-to-insulator transition and optoelectronic properties of laser-textured W-VO2 thin films,10.1016/j.mtnano.2025.100723,Materials Today Nano,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Internal Electric Fields in Polar TADF Emitters: Insights from Electroabsorption Studies of TPA-DCPP,10.1021/acs.jpcc.5c07961,Journal of Physical Chemistry C,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)","Strategic tuning of precursor's concentration for the synthesis of Sb2S3thin films with enlarged nanocrystals and hk1-oriented growth, leading to superior optical properties",10.1039/d5na00901d,Nanoscale Advances,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Structural and optical characterization of highly homogeneous lithium niobate tantalate single-crystal solid solutions,10.1016/j.jcrysgro.2025.128422,Journal of Crystal Growth,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Integrated optical and acoustic detection of SARS-CoV-2 spike anti-RBD antibodies using secondary antibodies and gold nanoparticles,10.1016/j.talanta.2025.128778,Talanta,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Surface-induced stability change of bioengineered antibodies: Insights from QCM-D and neutron reflection,10.1016/j.jcis.2025.139010,Journal of Colloid and Interface Science,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Strong anionic polyelectrolyte brush exhibits specific ion dependent brush re-swelling in hypersaline conditions,10.1016/j.jcis.2025.139233,Journal of Colloid and Interface Science,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Exploring in situ the thermal annealing of amorphous TiO2-GeO2 coatings,10.1016/j.jnoncrysol.2025.123866,Journal of Non Crystalline Solids,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Programmable piezoelectric domains and amplified d33 in 2D perovskites A2PbBr4 enabled by chain-length directed polar order,10.1016/j.jallcom.2025.185903,Journal of Alloys and Compounds,2026,strict_match_failed,
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Ellipsometric Identification of Transition from a Layered Metal-Dielectric Film to a Hyperbolic Metamaterial,10.1021/acsaom.5c00534,ACS Applied Optical Materials,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Provenance study of Tang-dynasty black-glazed porcelains unearthed at the Yingou site,10.1038/s40494-026-02321-0,Npj Heritage Science,2026,strict_match_failed,
