priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
405,99,その他,eqnet-5392,全窒素・全炭素分析装置(住化分析センター・SUMIGRAPH NC-TRINITY),茨城大学 グリーンバイオテクノロジー研究センター,構造解析/元素分析,元素分析関連製品,3,10.1007/s11270-025-08981-1,"Substituting Chemical Fertilizers with Composted Sewage Sludge: Impacts on Rice Yield, Grain Composition, and Soil Fertility",2026,"要旨未取得のため、論文題名「Substituting Chemical Fertilizers with Composted Sewage Sludge: Impacts on Rice Yield, Grain Composition, and Soil Fertility」を基にした暫定要約です。 掲載誌: Water Air and Soil Pollution 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1371/journal.pone.0308646,"Effects of two types of Coccomyxa sp. KJ on in vitro ruminal fermentation, methane production, and the rumen microbiota",2024,"Coccomyxa sp. KJ is a unicellular green microalga that accumulates abundant lipids when cultured under nitrogen-deficient conditions (KJ1) and high nitrogen levels when cultured under nitrogen-sufficient conditions (KJ2). Considering the different characteristics between KJ1 and KJ2, they are expected to have different effects on rumen fermentation. This study aimed to determine the effects of KJ1 and KJ2 on in vitro ruminal fermentation, digestibility, CH 4 production, and the ruminal microbio…",10.1371/journal.pone.0296692,Effects of Pieris japonica (Ericaceae) dominance on cool temperate forest altered-understory environments and soil microbiomes in Southern Japan,2024,"The number of plants unpalatable to deer increases with increasing deer numbers. In the Kyushu Mountain area of Southern Japan, Pieris japonica (Ericaceae), an unpalatable shrub, has become the monodominant vegetation under evergreen conifer and deciduous broad-leaved tree stands. The monodominance of unpalatable plants in the understory has potential advantages and drawbacks; however, the effects of Pieris dominance are not well understood. To assess the effects of P . japonica dominances on f…"
406,99,その他,eqnet-4665,全窒素・全炭素分析装置(住化分析センター・Sumigraph NC-95A),茨城大学 理学部,構造解析/元素分析,元素分析関連製品,3,10.1007/s11270-025-08981-1,"Substituting Chemical Fertilizers with Composted Sewage Sludge: Impacts on Rice Yield, Grain Composition, and Soil Fertility",2026,"要旨未取得のため、論文題名「Substituting Chemical Fertilizers with Composted Sewage Sludge: Impacts on Rice Yield, Grain Composition, and Soil Fertility」を基にした暫定要約です。 掲載誌: Water Air and Soil Pollution 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1371/journal.pone.0308646,"Effects of two types of Coccomyxa sp. KJ on in vitro ruminal fermentation, methane production, and the rumen microbiota",2024,"Coccomyxa sp. KJ is a unicellular green microalga that accumulates abundant lipids when cultured under nitrogen-deficient conditions (KJ1) and high nitrogen levels when cultured under nitrogen-sufficient conditions (KJ2). Considering the different characteristics between KJ1 and KJ2, they are expected to have different effects on rumen fermentation. This study aimed to determine the effects of KJ1 and KJ2 on in vitro ruminal fermentation, digestibility, CH 4 production, and the ruminal microbio…",10.1371/journal.pone.0296692,Effects of Pieris japonica (Ericaceae) dominance on cool temperate forest altered-understory environments and soil microbiomes in Southern Japan,2024,"The number of plants unpalatable to deer increases with increasing deer numbers. In the Kyushu Mountain area of Southern Japan, Pieris japonica (Ericaceae), an unpalatable shrub, has become the monodominant vegetation under evergreen conifer and deciduous broad-leaved tree stands. The monodominance of unpalatable plants in the understory has potential advantages and drawbacks; however, the effects of Pieris dominance are not well understood. To assess the effects of P . japonica dominances on f…"
407,99,その他,eqnet-3377,全窒素・全炭素測定装置(SUMIGRAPH NC-220F),琉球大学 研究基盤統括センター 機器分析施設,構造解析/元素分析,元素分析関連製品,3,10.1007/s11270-025-08981-1,"Substituting Chemical Fertilizers with Composted Sewage Sludge: Impacts on Rice Yield, Grain Composition, and Soil Fertility",2026,"要旨未取得のため、論文題名「Substituting Chemical Fertilizers with Composted Sewage Sludge: Impacts on Rice Yield, Grain Composition, and Soil Fertility」を基にした暫定要約です。 掲載誌: Water Air and Soil Pollution 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。",10.1371/journal.pone.0308646,"Effects of two types of Coccomyxa sp. KJ on in vitro ruminal fermentation, methane production, and the rumen microbiota",2024,"Coccomyxa sp. KJ is a unicellular green microalga that accumulates abundant lipids when cultured under nitrogen-deficient conditions (KJ1) and high nitrogen levels when cultured under nitrogen-sufficient conditions (KJ2). Considering the different characteristics between KJ1 and KJ2, they are expected to have different effects on rumen fermentation. This study aimed to determine the effects of KJ1 and KJ2 on in vitro ruminal fermentation, digestibility, CH 4 production, and the ruminal microbio…",10.1371/journal.pone.0296692,Effects of Pieris japonica (Ericaceae) dominance on cool temperate forest altered-understory environments and soil microbiomes in Southern Japan,2024,"The number of plants unpalatable to deer increases with increasing deer numbers. In the Kyushu Mountain area of Southern Japan, Pieris japonica (Ericaceae), an unpalatable shrub, has become the monodominant vegetation under evergreen conifer and deciduous broad-leaved tree stands. The monodominance of unpalatable plants in the understory has potential advantages and drawbacks; however, the effects of Pieris dominance are not well understood. To assess the effects of P . japonica dominances on f…"
408,99,その他,eqnet-1424,全自動元素分析装置(CHN)(PerkinElmer・2400II),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,構造解析/元素分析,元素分析関連製品,3,10.1038/s41598-025-32632-4,A versatile bioinspired iron-based catalyst for the C–H bond and alcohol oxidations,2026,要旨未取得のため、論文題名「A versatile bioinspired iron-based catalyst for the C–H bond and alcohol oxidations」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.22036/ncr.2025.515140.1465,γ-Fe2 O3 Modified with Melamine-based Dendrimer as a New Dispersible and Hydrophilic pH-responsive Nanomagnetic Carrier for Doxorubicin Delivery,2026,要旨未取得のため、論文題名「γ-Fe2 O3 Modified with Melamine-based Dendrimer as a New Dispersible and Hydrophilic pH-responsive Nanomagnetic Carrier for Doxorubicin Delivery」を基にした暫定要約です。 掲載誌: Nanochemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.ress.2026.112339,Global nickel scrap supply network vulnerability: Endogenous structural exposure and external shocks propagation,2026,要旨未取得のため、論文題名「Global nickel scrap supply network vulnerability: Endogenous structural exposure and external shocks propagation」を基にした暫定要約です。 掲載誌: Reliability Engineering and System Safety 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
409,99,その他,eqnet-1749,全自動元素分析装置(Elementar・vario EL cube),名古屋工業大学 産学官金連携機構設備共用部門,構造解析/元素分析,元素分析関連製品,3,10.1186/s42238-025-00299-3,Classifying Cannabis sativa chemovars using K-means analysis of elemental composition,2026,"Abstract Understanding specific nutritional requirements of plants is a necessary component of growth optimization and can help growers promote desired traits and mitigate undesired traits. Cannabis is one such medicinally valuable plant prized for its content of specific phytochemicals. Cannabis is a commodity with numerous chemovars, each with their own nutritional needs. This can make generalizing targets for elemental content in the finished plant commodity difficult. One approach to make b…",10.1016/j.aca.2026.345083,Novel tyrosinol-based chiral stationary phase for the separation of tetracyclic quinolines active as PXR agonists: Investigating the enantiorecognition mechanism through molecular dynamics,2026,"Overall, the study highlights the potential of tyrosine-derived selectors as versatile CSPs and demonstrates the added value of combining experimental and computational methods to unravel enantiorecognition mechanisms.",10.1007/s11270-025-08812-3,"Distribution, Influencing Factors, and Correlation Analysis of Different Iron Fractions in Sediments from the Yellow River",2026,"要旨未取得のため、論文題名「Distribution, Influencing Factors, and Correlation Analysis of Different Iron Fractions in Sediments from the Yellow River」を基にした暫定要約です。 掲載誌: Water Air and Soil Pollution 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
410,99,その他,eqnet-5433,全自動元素分析装置(vario MICRO cube),島根大学 研究・学術情報本部 総合科学研究支援センター 遺伝子機能解析部門3,構造解析/元素分析,元素分析関連製品,3,10.1186/s42238-025-00299-3,Classifying Cannabis sativa chemovars using K-means analysis of elemental composition,2026,"Abstract Understanding specific nutritional requirements of plants is a necessary component of growth optimization and can help growers promote desired traits and mitigate undesired traits. Cannabis is one such medicinally valuable plant prized for its content of specific phytochemicals. Cannabis is a commodity with numerous chemovars, each with their own nutritional needs. This can make generalizing targets for elemental content in the finished plant commodity difficult. One approach to make b…",10.1186/s40168-025-02316-2,Effects of predatory mite biocontrols on the dispersal of antibiotic resistomes and virulence factors in tea garden soils,2026,要旨未取得のため、論文題名「Effects of predatory mite biocontrols on the dispersal of antibiotic resistomes and virulence factors in tea garden soils」を基にした暫定要約です。 掲載誌: Microbiome 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.marpolbul.2026.119311,Evaluation of seasonal variations in energy sources and trophic positions of Calanus sinicus and Euphausia pacifica in the central-eastern Yellow Sea using bulk and compound-specific stable isotope analyses,2026,要旨未取得のため、論文題名「Evaluation of seasonal variations in energy sources and trophic positions of Calanus sinicus and Euphausia pacifica in the central-eastern Yellow Sea using bulk and compound-specific stable isotope analyses」を基にした暫定要約です。 掲載誌: Marine Pollution Bulletin 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
411,99,その他,eqnet-1958,全自動核酸抽出装置 Roche MagNAPureLC,山口大学 総合科学実験センター 遺伝子実験施設,遺伝子・ゲノム,自動核酸抽出精製装置,3,10.1186/s12944-025-02830-0,A longitudinal analysis of population-level lipid and apolipoprotein trends over two decades: descriptive assessment using patient medians in a Swedish tertiary care center,2026,"Abstract Background Cardiovascular disease (CVD) remains the leading cause of mortality worldwide. Lipid biomarkers, including direct low-density lipoprotein cholesterol (LDL-C), high-density lipoprotein cholesterol (HDL-C), apolipoprotein B (ApoB), and apolipoprotein A1 (ApoA1), are essential tools for cardiovascular risk assessment. Monitoring patient-derived median values over time may provide insights into population health and analytical performance. This study provides a descriptive analy…",10.1007/s42399-026-02271-5,Monocyte to High-Density Lipoprotein Cholesterol Ratio Could be a Predictor of Dialysis Adequacy?,2026,要旨未取得のため、論文題名「Monocyte to High-Density Lipoprotein Cholesterol Ratio Could be a Predictor of Dialysis Adequacy?」を基にした暫定要約です。 掲載誌: SN Comprehensive Clinical Medicine 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s11033-025-11250-3,The role of miR-34a gene expression in Zearalenone-mediated toxicity in vitro: the protective effect of Lactobacillus acidophilus,2026,要旨未取得のため、論文題名「The role of miR-34a gene expression in Zearalenone-mediated toxicity in vitro: the protective effect of Lactobacillus acidophilus」を基にした暫定要約です。 掲載誌: Molecular Biology Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
412,99,その他,eqnet-2147,全自動細胞解析装置(ベックマン・コールター Cytomics FC500),弘前大学 保健学研究科機器管理委員会,フローサイトメトリー(FCM)/細胞分離,セルアナライザー,3,10.1016/j.cbi.2026.111907,Imiquimod-induced colitis: A novel ROS/ERK-driven model of intestinal inflammation and barrier dysfunction,2026,要旨未取得のため、論文題名「Imiquimod-induced colitis: A novel ROS/ERK-driven model of intestinal inflammation and barrier dysfunction」を基にした暫定要約です。 掲載誌: Chemico Biological Interactions 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.bioactmat.2025.09.045,A microneedle platform Co-encapsulating chondral organoids and PpIX for spatiotemporally orchestrated tumor ablation and osteochondral regeneration,2026,要旨未取得のため、論文題名「A microneedle platform Co-encapsulating chondral organoids and PpIX for spatiotemporally orchestrated tumor ablation and osteochondral regeneration」を基にした暫定要約です。 掲載誌: Bioactive Materials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1111/ppl.70763,Integration of Cytological and Transcriptomics Analyses Reveals How Escherichia coli Inoculation Enhances Suaeda Salsa Root Growth and Alleviates Cadmium-Salt Stress,2026,"ABSTRACT To explore how plant growth‐promoting rhizobacteria (PGPR) regulate stress‐tolerant plant growth and enhance heavy metal remediation under combined cadmium (Cd) and salt stress, we conducted hydroponic experiments using Suaeda salsa inoculated with Escherichia coli ‐10,527 . We investigated the changes in plant growth and stress tolerance, Cd translocation, cell ultrastructure, Cd subcellular distribution, and gene expression under hydroponic conditions. The results showed that inocula…"
413,99,その他,eqnet-340,全自動蛍光X線分析装置(フィリップスPW2400),信州大学 理学部,構造解析/元素分析,蛍光X線装置,3,10.4185/rlcs-2027-2613,Emotional Design in Fiction Series: Sentiment Analysis of the Script and Audience's Emotional Response,2027,"Introducción: Este artículo aborda la aplicación del análisis de sentimientos a guiones de series de ficción para diseñar contenidos adecuados a la sensibilidad de la audiencia, mejorando así la calidad y la sostenibilidad de la producción. Se parte de la hipótesis de que la gratificación emocional optimiza la fidelización a través de un desarrollo adecuado de tramas y personajes. Metodología: Se realiza un estudio de caso del thriller español Ana Tramel. El juego, triangulando tres análisis: e…",10.31643/2027/6445.08,To the question of pyrometallurgical technology for processing antimony-gold-bearing ores and concentrates,2027,"The increasing demand for non-ferrous, precious, and rare metals necessitates more comprehensive and efficient use of mineral raw materials, such as gold-antimony ores and concentrates. A promising approach is the use of pyrometallurgical processing in a fluidized bed, which offers more efficient heat and mass transfer than conventional technologies. This study aims to investigate the evaporation kinetics of antimony sulfide (Sb2S3) from gold-antimony ores and concentrates in a fluidized bed un…",10.31127/tuje.1804146,Green Synthesis and Process Optimization of Zinc Oxide Nanoparticles Using Pseudomonas fluorescens: Taguchi–ANN-Based Evaluation of Physico-Chemical Parameters,2026,"The green production of metal nanoparticles is attracting interest due to its environmentally benign manufacturing methods. Zinc oxide (ZnO) nanoparticles possess significant uses as semiconductors, antimicrobials, and photothermal materials; nevertheless, their production by microbes is still inadequately investigated. This study involved the synthesis of ZnO nanoparticles utilizing Pseudomonas fluorescens, with optimization of the physico-chemical incubation parameters affecting nanoparticle…"
414,99,その他,eqnet-2297,全自動製氷器(1),岐阜大学 科学研究基盤センター RI実験分野,専用測定装置,放射線・RI(放射性同位体)関連,3,10.1007/s00018-025-05967-4,VAMP4 in hypoxic adipose stem cell exosomes alleviates ischemia-reperfusion injury,2026,"This study demonstrated that hypoxic ADSC-Ex reduced ROS and mitochondrial dysfunction in vascular endothelial cells through VAMP4, thereby attenuating I/RI. This finding might provide a new approach for treating post-transplant I/RI.",10.1186/s12913-025-13957-2,Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study,2026,要旨未取得のため、論文題名「Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study」を基にした暫定要約です。 掲載誌: BMC Health Services Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-31908-z,Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing,2026,要旨未取得のため、論文題名「Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
415,99,その他,eqnet-2302,全自動製氷器(2),岐阜大学 科学研究基盤センター RI実験分野,専用測定装置,放射線・RI(放射性同位体)関連,3,10.1007/s00018-025-05967-4,VAMP4 in hypoxic adipose stem cell exosomes alleviates ischemia-reperfusion injury,2026,"This study demonstrated that hypoxic ADSC-Ex reduced ROS and mitochondrial dysfunction in vascular endothelial cells through VAMP4, thereby attenuating I/RI. This finding might provide a new approach for treating post-transplant I/RI.",10.1186/s12913-025-13957-2,Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study,2026,要旨未取得のため、論文題名「Comparing patient and healthcare professional preferences for patient-centered integrated care in China: a best-worst scaling study」を基にした暫定要約です。 掲載誌: BMC Health Services Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-31908-z,Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing,2026,要旨未取得のため、論文題名「Metal-free plano-convex lens-based optical probes for high-sensitivity and chemically resistant refractive index sensing」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
416,99,その他,eqnet-3827,全自動電気泳動システム (Agilent 4150 TapeStation システム),鳥取大学 研究推進機構,電気泳動装置,キャピラリー電気泳動装置,3,10.1186/s42238-025-00299-3,Classifying Cannabis sativa chemovars using K-means analysis of elemental composition,2026,"Abstract Understanding specific nutritional requirements of plants is a necessary component of growth optimization and can help growers promote desired traits and mitigate undesired traits. Cannabis is one such medicinally valuable plant prized for its content of specific phytochemicals. Cannabis is a commodity with numerous chemovars, each with their own nutritional needs. This can make generalizing targets for elemental content in the finished plant commodity difficult. One approach to make b…",10.1038/s41598-025-18775-4,Direct method for Ra-226 analysis in water samples using ICP-QQQ-MS,2026,"Abstract The paper describes a method of determination of Ra-226 in natural water using ICP-QQQ-MS, Agilent 8900, that enables an efficient direct determination of Ra-226 with high sensitivity without using any reaction gas and separation procedures for interference removal. The matrix effect, together with the instability of the sensitivity are controlled by spiking the sample with Ra-226. The method is simple and fast with a detection limit around of 0.1 fg g -1 (3.6 mBq kg -1 ), which is ten…",10.1007/s00018-025-05978-1,Cholestanol promotes tau pathology in a mouse model of tauopathy,2026,要旨未取得のため、論文題名「Cholestanol promotes tau pathology in a mouse model of tauopathy」を基にした暫定要約です。 掲載誌: Cellular and Molecular Life Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
417,99,その他,eqnet-4178,共振ずり測定装置 アルバック理工(RSM-1),東北大学 研究推進・支援機構コアファシリティ統括センター,その他,その他,3,10.1038/s41598-025-34472-8,Exploring the potential of SnO2 nanoparticles for CO2 capture using RSM and ANN,2026,"Abstract This study investigates the properties of SnO2 nanomaterials as CO2 adsorbents. Although CO2 capture technologies have significantly advanced, challenges such as high costs and limited scalability persist. In recent years, nanomaterials have emerged as promising candidates for CO2 adsorption due to their high adsorption capacity, lower cost, and wide availability. However, future research should focus on developing low-cost and efficient nanomaterials to enable large-scale industrial C…",10.1038/s41598-025-32693-5,Development of fuzzy-based ranking alternatives by hybrid RSM-fuzzy AHP-fuzzy CoCoSo framework sustainable ultrasonic-assisted turning of magnesium alloys,2026,"Abstract This study aims to optimize the machining performance of magnesium alloys fabricated by stir casting in ultrasonic-assisted turning (UAT) by enhancing surface quality, extending tool life, and increasing material removal rate (MMR), contributing to sustainable manufacturing practices. A hybrid optimization approach combining Response Surface Methodology (RSM) and Fuzzy CoCoSo was employed. The RSM design, based on the Hybrid Box-Behnken model, was used to select experimental parameters…",10.1038/s41598-025-34453-x,Development of a novel integrated RSM-Fuzzy MCDA framework for high-speed machinability assessment of WAAM-Fabricated aluminium,2026,要旨未取得のため、論文題名「Development of a novel integrated RSM-Fuzzy MCDA framework for high-speed machinability assessment of WAAM-Fabricated aluminium」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
418,99,その他,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,光分析装置,赤外分光光度計/ラマン分光装置,3,10.1038/s41598-025-30292-y,Plasma-based Raman spectroscopy for early detection of acute myocardial infarction in murine models,2026,"Abstract Acute myocardial infarction (AMI) is a leading cause of cardiovascular mortality. Current diagnostic dilemma suffers from limited sensitivity, insufficiently timely and effective specificity. To address this dilemma, Raman spectroscopy, a rapid and non-invasive technique with significant potential for plasma metabolic profiling, although AMI involves rapid metabolic alterations, diagnostic approaches based on plasma metabolites remain underexplored. In murine AMI model induced by coron…",10.1038/s42004-025-01850-2,The first microseconds of the life of excited heptamethine cyanine revealed by femtosecond stimulated Raman spectroscopy,2026,"Abstract Heptamethine cyanines are a well-known class of organic near-infrared (NIR) fluorophores that play an indispensable role in chemistry and biology. Despite their ubiquity, the underlying photophysical and photochemical dynamics triggered by excitation remain surprisingly elusive. In this study, we investigated a prototypical heptamethine cyanine ( Cy7 ) using femtosecond stimulated Raman spectroscopy. Combining transient Raman spectra with quantum chemical calculations allowed us to dev…",10.1038/s41598-025-32826-w,Raman spectroscopy as an alternative approach for prediction of silicate mineral content in sedimentary rocks,2026,要旨未取得のため、論文題名「Raman spectroscopy as an alternative approach for prediction of silicate mineral content in sedimentary rocks」を基にした暫定要約です。 掲載誌: Scientific Reports 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
419,99,その他,eqnet-4036,共焦点レーザースキャン顕微鏡 Carl-Zeiss(LSM 710),東北大学 研究推進・支援機構コアファシリティ統括センター,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),3,10.1007/s10792-025-03904-9,Corneal epithelial thickness in pseudoexfoliation syndrome: an anterior segment optical coherence tomography study,2026,要旨未取得のため、論文題名「Corneal epithelial thickness in pseudoexfoliation syndrome: an anterior segment optical coherence tomography study」を基にした暫定要約です。 掲載誌: International Ophthalmology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1007/s00018-025-06020-0,Ninjurin-1 executes plasma membrane rupture and impairs anti-microbial immunity in an early jawed vertebrate,2026,要旨未取得のため、論文題名「Ninjurin-1 executes plasma membrane rupture and impairs anti-microbial immunity in an early jawed vertebrate」を基にした暫定要約です。 掲載誌: Cellular and Molecular Life Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s13046-025-03610-5,HDAC2 as a therapeutic target in bladder cancer: insights into the altered epigenetic regulation and lysine lactylation,2026,"Abstract Background The pathogenesis of bladder cancer (BCa) is driven in part by aberrant epigenetic regulation, most notably the dysregulated expression of histone deacetylases (HDACs). As a class I HDAC, HDAC2 is often overexpressed in cancers and promotes malignancy through diverse mechanisms. Given its broad oncogenic role, an in-depth investigation of its specific functions in epigenetic and post-translational regulation within BCa holds significant promise for developing novel precision…"
420,99,その他,eqnet-2323,共焦点レーザースキャン顕微鏡 LSM510,岐阜大学 科学研究基盤センター ゲノム研究分野,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),3,10.1016/j.bbi.2026.106280,Tumor–Macrophage–Nerve interactions drive neuroinflammation and neuropathic pain in prostate cancer perineural invasion,2026,"This model provides insight into neuroinflammatory tumor-macrophage-nerve interactions associated with neuronal hyperexcitability. Although focused in scope, it enables stepwise investigation of tumor-induced neuronal responses and offers a useful platform for evaluating neuroinflammatory mechanisms of tumor invasion and for identifying potential therapeutic targets.",10.1111/bph.70192,Cholesterol modulates trafficking of galanin receptor subtype 1 but not subtype 2: Insights from live-cell imaging,2026,"Background and Purpose Galanin receptor subtype 1 (GALR1) and subtype 2 (GALR2) are G protein‐coupled receptors (GPCRs) that mediate galanin's diverse physiological roles, including neurotransmission and neuronal modulation. Although both receptors share functional similarities, they exhibit distinct differences in signalling pathways. Whilst previous studies have focussed on galanin binding and G‐protein selectivity, the role of plasma membrane‐specific mechanisms, particularly cholesterol dep…",10.1007/s12035-025-05327-0,Proteomic Profiling Reveals Mitochondrial Dysregulation in Rapidly Progressive Alzheimer’s: Role of DLDH in Amyloid Beta Aggregation,2026,"Abstract Alzheimer’s disease (AD) is presented as multiple clinical variants depending upon the rate of progression and familial background; however, the exact molecular mechanisms associated with these subtypes and their treatments are yet to be understood. The current study is based on a global proteome analysis of brain samples from patients ( n = 38) with rapidly progressive AD (rpAD—survival time"
421,99,その他,eqnet-2324,共焦点レーザースキャン顕微鏡 LSM710,岐阜大学 科学研究基盤センター ゲノム研究分野,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),3,10.1007/s00018-025-06000-4,ZAR1 pathogenic variants disrupt maternal mRNA storage and cause oocyte maturation defects in humans,2026,要旨未取得のため、論文題名「ZAR1 pathogenic variants disrupt maternal mRNA storage and cause oocyte maturation defects in humans」を基にした暫定要約です。 掲載誌: Cellular and Molecular Life Sciences 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.biomaterials.2025.123873,High-performance cartilage tissue bioink for 3D bioprinting with minimal post-processing for articular cartilage regeneration,2026,要旨未取得のため、論文題名「High-performance cartilage tissue bioink for 3D bioprinting with minimal post-processing for articular cartilage regeneration」を基にした暫定要約です。 掲載誌: Biomaterials 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.bioactmat.2025.11.025,Novel multifunctional composite cryogel with high-performance and rapid fat-lowering efficacy via the synergy of fat digestion blockage and synthesis inhibition,2026,"Excessive dietary fat intake poses considerable health risks. Developing biomaterials with fat adsorption and digestion intervention properties may satisfy consumer preferences for fat taste while enhancing anti-obesity efficacy. However, this strategy has remained largely unrealized. Cryogels, known for exceptional wettability and porous structure, are not employed as fat-blocking biomaterials with dual functionality. Herein, a novel curcumin (Cur)-releasing hydrophobic oral composite cryogel…"
422,99,その他,eqnet-2099,共焦点レーザースキャン顕微鏡(LSCM),京都工芸繊維大学 オープンファシリティセンター,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),3,10.1016/j.triboint.2025.111611,Measurement uncertainty in optical surface profiling of discontinuous polymer transfer films,2026,"Sliding a polymer against a metal often forms transparent polymer transfer films on the metal counterface. Accurate surface topography measurements of these films are essential for understanding tribological performance. Optical profilometry is commonly used for this purpose but requires knowledge of the film's refractive index, which is often assumed to match that of the bulk polymer. This study examines the validity of this assumption for discontinuous polytetrafluoroethylene (PTFE) transfer…",10.1117/12.3089434,Three-dimensional topography measurement of curved diffractive microstructures based on laser scanning confocal microscopy stitching,2026,要旨未取得のため、論文題名「Three-dimensional topography measurement of curved diffractive microstructures based on laser scanning confocal microscopy stitching」を基にした暫定要約です。 掲載誌: Proceedings of SPIE the International Society for Optical Engineering 出版年: 2026 分野: Conference Paper 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1016/j.jcis.2026.139895,Rational establishment of metal ion confinement and direct charge transport of Fe-X-C in ZnFe2O4/NBGA system for enhanced degradation of emerging pollutants,2026,要旨未取得のため、論文題名「Rational establishment of metal ion confinement and direct charge transport of Fe-X-C in ZnFe2O4/NBGA system for enhanced degradation of emerging pollutants」を基にした暫定要約です。 掲載誌: Journal of Colloid and Interface Science 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。
423,99,その他,eqnet-2121,共焦点レーザースキャン顕微鏡システム(オリンパス FV3000),弘前大学 共用機器基盤センター,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),3,10.1186/s40168-025-02197-5,L. johnsonii alleviates methamphetamine craving via the metabolism of tyrosine,2026,Our results reveal that MA addiction disrupts gut microbiota homeostasis and promotes tyrosine-mediated dopamine system dysfunction. L. johnsonii transplantation is recommended for the treatment of methamphetamine craving.,10.1186/s12951-025-03824-x,Exploring the multi-repair effects of advanced biomimetic rapamycin nanoparticles on cerebral ischemia-reperfusion injury,2026,要旨未取得のため、論文題名「Exploring the multi-repair effects of advanced biomimetic rapamycin nanoparticles on cerebral ischemia-reperfusion injury」を基にした暫定要約です。 掲載誌: Journal of Nanobiotechnology 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1186/s12964-025-02578-1,PD-L1 mediates M1 polarization of macrophages via the AIM2/IL-18/STAT1 signaling axis during sepsis,2026,"Abstract Background Sepsis, a life-threatening organ dysfunction caused by dysregulated host responses to infection, has emerged as a leading cause of mortality in ICU patients. Macrophages, crucial effector cells in innate immunity, play pivotal regulatory roles in sepsis pathogenesis. While Programmed death-ligand 1 (PD-L1), a key immune checkpoint molecule, is traditionally believed to exert immunosuppressive effects through membrane anchoring, its involvement in macrophage polarization duri…"
