document_id,equipment_id,name,org_name,query,title,doi,source,year,genre,auto_match,reason,model_tokens,vendor_tokens,core_terms
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)","Strategic tuning of precursor's concentration for the synthesis of Sb2S3thin films with enlarged nanocrystals and hk1-oriented growth, leading to superior optical properties",10.1039/d5na00901d,Nanoscale Advances,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Spectroscopic Ellipsometry Characterization and Radiative Limit Modeling of Bismuth-Based Perovskite-Inspired Absorbers for Indoor Photovoltaics,10.1002/adom.202503237,Advanced Optical Materials,2026,Article,yes,core_term_in_title,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Structural and optical characterization of highly homogeneous lithium niobate tantalate single-crystal solid solutions,10.1016/j.jcrysgro.2025.128422,Journal of Crystal Growth,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Integrated optical and acoustic detection of SARS-CoV-2 spike anti-RBD antibodies using secondary antibodies and gold nanoparticles,10.1016/j.talanta.2025.128778,Talanta,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Surface-induced stability change of bioengineered antibodies: Insights from QCM-D and neutron reflection,10.1016/j.jcis.2025.139010,Journal of Colloid and Interface Science,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Strong anionic polyelectrolyte brush exhibits specific ion dependent brush re-swelling in hypersaline conditions,10.1016/j.jcis.2025.139233,Journal of Colloid and Interface Science,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Exploring in situ the thermal annealing of amorphous TiO2-GeO2 coatings,10.1016/j.jnoncrysol.2025.123866,Journal of Non Crystalline Solids,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Programmable piezoelectric domains and amplified d33 in 2D perovskites A2PbBr4 enabled by chain-length directed polar order,10.1016/j.jallcom.2025.185903,Journal of Alloys and Compounds,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2774,eqnet-2774,分光エリプソメーター (日本分光・ELC300),東京科学大学 オープンファシリティセンター すずかけ台分析部門,"TITLE-ABS-KEY(""spectroscopic ellipsometry"") AND DOCTYPE(ar OR cp)",Ellipsometric Identification of Transition from a Layered Metal-Dielectric Film to a Hyperbolic Metamaterial,10.1021/acsaom.5c00534,ACS Applied Optical Materials,2026,Article,no,strict_match_failed,ELC300,,分光エリプソメトリー | spectroscopicellipsometry | ellipsometry
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Plasma-based Raman spectroscopy for early detection of acute myocardial infarction in murine models,10.1038/s41598-025-30292-y,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",The first microseconds of the life of excited heptamethine cyanine revealed by femtosecond stimulated Raman spectroscopy,10.1038/s42004-025-01850-2,Communications Chemistry,2026,Article,yes,core_term_in_title,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman spectroscopy as an alternative approach for prediction of silicate mineral content in sedimentary rocks,10.1038/s41598-025-32826-w,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Surface enhanced Raman spectroscopy and machine learning as an accurate and rapid diagnostic tool for hydrocephalus,10.1038/s41598-025-32177-6,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Provenance study of Tang-dynasty black-glazed porcelains unearthed at the Yingou site,10.1038/s40494-026-02321-0,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Probing electrical double layer via triboelectric charge transfer,10.1038/s41467-025-67094-9,Nature Communications,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Controlled electrodeposition of tungsten oxide nanoparticles on MXene nanosheets-framework for ultrasensitive light enhanced detection of dopamine,10.1038/s41598-025-29125-9,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Unveiling the structure–magnetism interplay in the ferrimagnetic pyrochlore Gd2CrSbO7 with significant cryo–magnetocaloric performance,10.1038/s43246-025-01024-6,Communications Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",“Popcorn-Like” fabrication for high performance reduced-graphene oxide via laser and microwave reduction process,10.1038/s41699-025-00654-1,Npj 2d Materials and Applications,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Doping induced enhancement for acetone sensing in ceria,10.1038/s41598-025-32242-0,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Feasibility of Hydrothermal Activation for Conversion of Biomass of Sterculia Foetida into Hard Carbon Anode for Sodium-Ion Battery,10.1007/s12155-025-10953-6,Bioenergy Research,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Investigation on the influence of CH4 hydrate dissociation on depressurization replacement efficiency in CO2 hydrate sequestration,10.1007/s43979-026-00161-2,Carbon Neutrality,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced supercapacitor performance of BiOI nanoflowers/rGO nanocomposites with GO modified gel electrolyte,10.1186/s40712-025-00367-9,Journal of Materials Science Materials in Engineering,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Utilization of wastes from bioethanol production for the fabrication of new adsorbents for the removal of toxic dye in water,10.1038/s41598-026-35236-8,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Sustainable upcycling of industrial black liquor into carbon dots via one-pot hydrothermal synthesis: the role of precursor concentration,10.1007/s43939-025-00505-2,Discover Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Spatial distribution of microplastics in Persian Gulf marine environments,10.1038/s41598-025-31948-5,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-2895-32d741e3,eqnet-2895-32d741e3,共焦点ラマン顕微鏡,長崎大学 研究開発推進機構 設備共同利用部門 先端科学研究支援室,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Tailoring the electrochemical performance of MoO3 nanocomposites with MWCNTs and rGO for high-performance supercapacitors,10.1038/s41598-025-32926-7,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | 蛍光顕微鏡 | ramanspectroscopy | fluorescencemicroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Mid-infrared InAs/InP quantum-dot lasers,10.1038/s41377-025-02167-4,Light Science and Applications,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Prospective single-center study comparing RealPulse® Thulium:YAG and Holmium:YAG laser enucleation of the prostate,10.1007/s00345-025-06156-5,World Journal of Urology,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Gradient-graphene-enabled directional photothermal regulation for self-aligned laser transfer printing,10.1038/s41377-025-02170-9,Light Science and Applications,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)","mJ-level 7-octave ultraflat white laser encompassing 200–25,000 nm",10.1038/s41377-025-02142-z,Light Science and Applications,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Soft-matter-based topological vertical cavity surface emitting lasers,10.1038/s41377-025-02011-9,Light Science and Applications,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Comparison of PDT using a 660 nm laser and methylene blue vs. an 810 nm laser and indocyanine green on different Candida species – in vitro,10.1007/s10103-026-04810-x,Lasers in Medical Science,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Exploring the feedback limits of quantum dot lasers for isolator-free photonic integrated circuits,10.1038/s41377-026-02185-w,Light Science and Applications,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Does pulse modulation technology improve endoscopic enucleation of the prostate? Real-world comparison of three contemporary laser platforms in 447 patients,10.1007/s00345-026-06228-0,World Journal of Urology,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)","Laser, irrigation, and suction settings to optimize intra-renal temperature and pressure during automated laser lithotripsy in an ex vivo study part I",10.1038/s41598-025-25265-0,Scientific Reports,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Design of transient plasma photonic structure mirrors for high-power lasers using deep kernel Bayesian optimisation,10.1038/s42005-026-02505-x,Communications Physics,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Comparative study of laser technologies in endoscopic enucleation of the prostate: noise impact and surgical implications,10.1007/s00345-025-06123-0,World Journal of Urology,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)","The effect of Chlorohexidine, Er:YAG laser and diode laser 980 nm as dental cavity disinfectants on dentine morphology and microleakage of composite restoration: an in vitro study",10.1038/s41405-025-00391-z,Bdj Open,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)","Laser acupuncture improves post-dialysis fatigue and sleep quality independent of time-varying dialysis and depression symptoms: a double-blind, randomized, placebo-controlled trial",10.1186/s12906-025-05203-3,BMC Complementary Medicine and Therapies,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Antifungal activity of gold nanoparticles synthesized by laser ablation with blue diode laser photodynamic activation against Candida albicans,10.1007/s10103-025-04772-6,Lasers in Medical Science,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Electrothermally tunable cholesteric liquid crystal laser achieving 130 nm range with high circular polarization purity (|g| ≥ 1.4),10.1038/s41598-025-34461-x,Scientific Reports,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)","Effect of Er, Cr: YSGG laser–activated final irrigation on gingival crevicular fluid RANKL/OPG levels",10.1038/s41598-025-33466-w,Scientific Reports,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)","Diode laser versus scalpel in the surgical treatment of infant ankyloglossia: a randomized, parallel, double-blind, controlled clinical trial",10.1186/s12887-025-06307-y,BMC Pediatrics,2026,Article,yes,core_term_in_title,,,レーザー | laser
eqnet-3523,eqnet-3523,レーザー顕微鏡,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,"TITLE-ABS-KEY(""laser"") AND DOCTYPE(ar OR cp)",Monolithic III–V membrane photonic crystal lasers on SOI using selective lateral heteroepitaxy,10.1038/s41377-025-02074-8,Light Science and Applications,2026,Article,yes,core_term_in_title,,,レーザー | laser
