doc_id,name,papers_used,abstract_ja_updated,usage_summary_len,status,error
eqnet-1384,生細胞イメージングシステム(Essen BioScience・IncuCyte ZOOM),3,0,218,ok,
eqnet-1385,遺伝子導入装置(Nepa Gene・NEPA21),3,0,239,ok,
eqnet-1386,集束イオンビーム走査電子顕微鏡(FEI・Scios),3,0,152,ok,
eqnet-1387,O2/ CO2培養器(Hirasawa・CPO2-2801),3,0,226,ok,
eqnet-1394,微小結晶用X線構造解析装置リガクVariMaxwithSaturn-N,3,0,221,ok,
eqnet-1395,グリーン物質創成支援超微量分子構造解析ブルカーバイオスピン,3,0,153,ok,
eqnet-1397,超高分解能走査電子顕微鏡 日立ハイテクノロジーズ SU8230,3,0,157,ok,
eqnet-1398,自律型ラジカル制御高機能エッチング装置 NU-RC/Cl-Etch,3,0,259,ok,
eqnet-14,核磁気共鳴装置 (FT-NMR・JNM-ECZ-600),3,0,152,ok,
eqnet-1400,先進ナノプラズマ制御システム NUシステム(株)製 NPS-100,3,0,259,ok,
eqnet-1401,3次元レーザー・リソグラフィ・システム独ナノスクライブGmbH フォトニックプロフェッショナル,3,0,289,ok,
eqnet-1402,ナノ電子ビーム分析装置 JEM-2100M 日本電子,3,0,194,ok,
eqnet-1403,ナノ電子ビーム分析装置用CCDカメラ 日本電子 ES500WM,3,0,227,ok,
eqnet-1404,シングルチルトTEM-STMホルダー NANOFACTORYINTRUMENT AB,3,0,210,ok,
eqnet-1406,エネルギー分散型X線分析器 日本電子(株) ドライSD30GV,3,0,199,ok,
eqnet-1409,量子ナノ構造物性解析装置(日立ハイテクフィールディング・S5200),3,0,160,ok,
eqnet-1411,走査プローブ顕微評価装置 独国オミクロン社製,3,0,204,ok,
eqnet-1412,全自動水平型多目的X線回折装置SmartLab3K1d/2dDSC,3,0,219,ok,
eqnet-1417,大面積X線二次元検出器 一式 ADSC社製 Quantum 315r + 創薬ビームライン (株)トヤマ製 + 創薬ビームライン用高精度回折計 神津精機(株) KSUシステム,3,0,273,ok,
eqnet-1418,コンパクト型X線回折システム 単結晶X線回折装置(XRD),3,0,215,ok,
eqnet-1420,コンパクト型X線回折システム X線小角散乱装置(SAXS),3,0,215,ok,
eqnet-1423,X線分析顕微鏡(堀場製作所・XGT-5000),3,0,195,ok,
eqnet-1424,全自動元素分析装置(CHN)(PerkinElmer・2400II),3,0,191,ok,
eqnet-1425,円二色性分散計(日本分光・J-820Q4),3,0,109,ok,
eqnet-1428,高速X線回折装置(PANalytical・X’Pert PRO MPD),3,0,222,ok,
eqnet-1429,電子後方散乱回折像(EBSP)解析システム(米国エダックス・GE-1),3,0,217,ok,
eqnet-1431,顕微鏡用迅速試料作成装置 (堀場製作所・TENSEC),1,0,188,ok,
eqnet-1432,真空蒸着装置-I(日立・HUS-5GB),3,0,216,ok,
eqnet-1433,真空蒸着装置-II(日立・HUS-5GB),3,0,190,ok,
eqnet-1434,イオンコータ(Au用)-I(EIKO・IB-2),3,0,255,ok,
eqnet-1435,イオンコータ(Au用)-III,3,0,246,ok,
eqnet-1437,カーボンコータ(真空デバイス・VC-100),3,0,222,ok,
eqnet-1438,小型切断機 (MARUTO・MC-110),3,0,226,ok,
eqnet-1439,精密研磨機-I(MARUTO・Ml-180),3,0,218,ok,
eqnet-1441,味認識装置(Insent・TS-5000Z),3,0,251,ok,
eqnet-1664,実験動物用X線CTシステム,3,0,137,ok,
eqnet-1666,蛍光・化学発光In Vivo イメージング装置,3,0,213,ok,
eqnet-1669,小動物用SPECT/CT(米国Gamma Medical社製 FX3000 プレクリニカルイメージニングシステム),3,0,181,ok,
eqnet-1670,18F-FDG用自動分注装置(住友重機械工業(株)製 D200),3,0,239,ok,
eqnet-1671,64Cu分離精製装置(住友重機械工業(株)製),3,0,216,ok,
eqnet-1672,サイクロトロン(住友重機械工業(株)製 HM-12S),3,0,194,ok,
eqnet-1673,サル一時飼育室 ((株)島津理化製 NCSR 2列×1段 外),3,0,224,ok,
eqnet-1678,実験小動物用PET装置((株)島津製作所製 Clairvivo PET),3,0,160,ok,
eqnet-1679,実験中動物用PET装置 ((株)島津製作所製 Eminence STARGATE 外),3,0,167,ok,
eqnet-1680,短寿命RI標準化合物合成システム(住友重機械工業(株)製 CYPRIS-G),3,0,187,ok,
eqnet-1681,外飛行時間型質量分析装置((株)島津製作所製 AXIMA-Performance ),3,0,265,ok,
eqnet-1682,標準化合物自動合成システム(住友重機械工業(株)製 18FDG合成装置F-200 外),3,0,204,ok,
eqnet-1685,質量分析システム,3,0,158,ok,
eqnet-1686,質量分析システム,3,0,158,ok,
eqnet-1688,二次イオン質量分析計,3,0,160,ok,
eqnet-1690,微小領域観察・分析システム,3,0,139,ok,
eqnet-1691,質量分析システム,3,0,158,ok,
eqnet-1692,絶縁物・同位体分析システム,3,0,139,ok,
eqnet-1693,質量分析システム,3,0,158,ok,
eqnet-1695,質量分析システム,3,0,158,ok,
eqnet-1696,蛍光X線分析システム,3,0,182,ok,
eqnet-1697,超電動フーリエ変換核磁気共鳴装置,3,0,140,ok,
eqnet-1698,顕微同位体解析システム,3,0,160,ok,
eqnet-1699,超精密高圧X線回折装置用ステージ,3,0,202,ok,
eqnet-1700,マルチコレクタ表面電離型質量分析装置,3,0,168,ok,
eqnet-1701,マルチコレクタICP(誘導結合プラズマ)質量分析装置,3,0,174,ok,
eqnet-1704,微細結晶方位解析システム,3,0,138,ok,
eqnet-1705,X線回折装置,3,0,192,ok,
eqnet-1706,軽元素安定同位体・希ガス同位体統合分析システム,3,0,172,ok,
eqnet-1707,軽元素安定同位体・希ガス同位体統合分析システム,3,0,172,ok,
eqnet-1712,RF電源システム,3,0,185,ok,
eqnet-1713,RF電源システム,3,0,185,ok,
eqnet-1714,ICP-MS微少領域レーザーサンプラーシステム,3,0,171,ok,
eqnet-1716,三重共鳴MASプローブ,3,0,135,ok,
eqnet-1718,電界放出形走査電子顕微鏡,3,0,138,ok,
eqnet-1719,高出力ピコ秒LD励起Nd:YAGレーザー,3,0,239,ok,
eqnet-1720,圧力測定用ラマンユニット,3,0,181,ok,
eqnet-1721,赤外顕微鏡システム,3,0,261,ok,
eqnet-1722,顕微レーザーラマンシステム,3,0,182,ok,
eqnet-1723,高分解能誘導結合プラズマ質量分析システム,3,0,168,ok,
eqnet-1725,高性能二重共鳴固体プローブ,3,0,137,ok,
eqnet-1726,Yチャンネル増設,3,0,177,ok,
eqnet-1728,固体NMRプローブ,3,0,133,ok,
eqnet-1729,ICCD USB iStar カメラ,3,0,205,ok,
eqnet-1730,高圧プレス用Dラム高速振動油圧装置,3,0,130,ok,
eqnet-1731,蛍光・RI画像解析システム,3,0,162,ok,
eqnet-1732,X線マイクロアナライザ,3,0,151,ok,
eqnet-1735,イオンスライサ(日本電子・EM-09100IS),3,0,201,ok,
eqnet-1736,3次元電子顕微鏡(日本電子・JEM-z2500),3,0,192,ok,
eqnet-1737,局所熱伝導特性計測システム(アナシスインスツルメント・VESTA),3,0,215,ok,
eqnet-1739,透過型分析電子顕微鏡(日本電子・JEM-2100),3,0,193,ok,
eqnet-1740,複合ビーム加工観察装置(日本電子・JIB-4500),3,0,201,ok,
eqnet-1744,薄膜結晶用X線回折装置(リガク・SmartLab),3,0,211,ok,
eqnet-1745,超高感度高分解能核磁気共鳴装置(Bruker・Avance 500US + Cryo),3,0,167,ok,
eqnet-1746,固体核磁気共鳴装置 (JEOL RESONANCE・JNM-ECA600 II),3,0,164,ok,
eqnet-1747,液体クロマトグラフ高分解能飛行時間型MS(Waters・Synapt G2 HDMS),3,0,272,ok,
eqnet-1749,全自動元素分析装置(Elementar・vario EL cube),3,0,189,ok,
eqnet-1751,示差走査熱量計(リガク・DSC8230),1,0,186,ok,
eqnet-1752,示差熱天秤(リガク・TG8120),3,0,233,ok,
eqnet-1754,電子スピン共鳴装置(日本電子・JES‐RE1X),3,0,308,ok,
eqnet-1756,フーリエ変換式赤外分光光度計(日本分光・FT/IR-6300、IRT-5000),3,0,269,ok,
eqnet-1757,レーザーラマン分光分析装置(日本分光・NRS-3300),3,0,249,ok,
eqnet-1758,粘弾性測定装置(SIIナノテクノロジー・DMS6100),3,0,228,ok,
eqnet-1759,熱機械分析装置(SIIナノテクノロジー・TMA/SS7100C),3,0,232,ok,
eqnet-1760,パルスNMR分光計(Bruker・ミニスペックmq),3,0,150,ok,
eqnet-1761,ダイナミックDSC(PerkinElmer・DSC8000),3,0,299,ok,
eqnet-1762,三次元顕微蛍光寿命イメージング装置(東京インスツルメンツ・NF-3DFLIM-N03),3,0,216,ok,
eqnet-1763,単結晶X線構造解析装置(リガク・VariMax DW with RAPID),3,0,224,ok,
eqnet-1765,SQUID磁力計(Quantum Design・MPMS‐5P),3,0,236,ok,
eqnet-1766,ナノ材料物性評価システム(Quantum Design・PPMS),3,0,160,ok,
eqnet-1788,米国FEI社製 XHR電界放射走査電子顕微鏡システム,3,0,152,ok,
eqnet-1789,米国FEI社製 FEIMagellan400L用 エネルギー分散型X線分析装置シ,3,0,166,ok,
eqnet-1791,米国Bruker Nano社製 原子間力顕微鏡システム Multimode8-A,3,0,222,ok,
eqnet-1794,分子構造高速イメージングTEM,3,0,183,ok,
eqnet-18,高分解能質量分析装置 (日本電子・MS-700型),3,0,175,ok,
eqnet-1801,温間等方加圧装置(WIP),3,0,194,ok,
eqnet-1804,高温ナノインデンター装置(超微小硬さ試験機)(HYSITRON TI-950 ),3,0,266,ok,
eqnet-1805,サーマルプロファイル測定システム(JENOPTIK社製、IR-TCM384),3,0,192,ok,
eqnet-1806,電界放出型透過電子顕微鏡 (FE-TEM)(JEOL JEM2100F),3,0,204,ok,
eqnet-1807,収束イオンビーム加工装置 (FIB)(SII SMI3050),3,0,253,ok,
eqnet-1808,電界放出型走査電子顕微鏡 (FE-SEM)(JEOL JSM6700F),3,0,162,ok,
eqnet-1809,表面精密エッチングシステム,3,0,218,ok,
eqnet-1811,表面状態精密解析システム,3,0,138,ok,
eqnet-1812,酸素窒素分析装置(HORIBA EMGA 550),3,0,226,ok,
eqnet-1813,炭素硫黄分析装置(HORIBA EMIA 510),3,0,226,ok,
eqnet-1815,ナノスケールセラミックフィルム製造装置,3,0,224,ok,
eqnet-1816,熱間等方加圧装置(HIP),3,0,222,ok,
eqnet-1817,CVI連続炉,3,0,199,ok,
eqnet-1818,透過型分析電子顕微鏡,3,0,178,ok,
eqnet-1819,小型走査イオン顕微鏡,3,0,136,ok,
eqnet-1820,走査型プローブ顕微鏡,3,0,192,ok,
eqnet-1821,サーマル電解放電型走査電子顕微鏡,3,0,142,ok,
eqnet-1822,分析走査電子顕微鏡,3,0,135,ok,
eqnet-1823,共焦点レーザー顕微鏡,3,0,195,ok,
eqnet-1827,物理特性測定装置,3,0,212,ok,
eqnet-1828,DNAシーケンサー,3,0,183,ok,
eqnet-1830,液体クロマトグラフ質量分析計,3,0,243,ok,
eqnet-1831,Ge半導体γ線核種分析装置,3,0,225,ok,
eqnet-1902,研究用風洞(三菱重工業製・A24-1),3,0,180,ok,
eqnet-1903,NMR分光計(日本電子製JNM-ECS400),3,0,147,ok,
eqnet-1904,核磁気共鳴装置(日本電子製JNM-ECS400),3,0,148,ok,
eqnet-1905,高分解能600MHz核磁気共鳴装置 (独国ブルカー・バイオスピン社製AVANCEIII),3,0,168,ok,
eqnet-1908,飛行時間型質量分析計(独国ブルカー・ダルトニクス社・Autoflex),3,0,275,ok,
eqnet-1910,ヘリウム液化装置(Lindle社製TCF50型),3,0,198,ok,
eqnet-1911,ヘリウム液化装置(Linde社製L140),3,0,225,ok,
eqnet-1914,生体分子間相互作用解析装置(GE・BIAcore T200),3,0,242,ok,
eqnet-1915,透過型電子顕微鏡(日本電子・JEM-1400Plus),3,0,195,ok,
eqnet-1916,イオンスパッタ (日立・E-1045),3,0,218,ok,
eqnet-1917,共焦点レーザー走査顕微鏡(オリンパス・FV1000-D IX),3,0,230,ok,
eqnet-1918,共焦点レーザー走査顕微鏡(Carl Zeiss・LSM710),3,0,212,ok,
eqnet-1919,超高解像度光学顕微鏡(SIM)(Carl Zeiss・ELYRAS1),3,0,220,ok,
eqnet-1920,クリオスタット(凍結ミクロトーム)(ライカ・CM3050S),3,0,215,ok,
eqnet-1921,レーザーマイクロダイセクション(ライカ・LMD7000),3,0,267,ok,
eqnet-1922,超遠心機(ベックマン・L90-K),3,0,180,ok,
eqnet-1923,卓上型超遠心機(ベックマン・Optima TLX),3,0,209,ok,
eqnet-1931,オフセンター型極低温4軸回折装置 HUBER 424+511.1 Cryostat ADP DE201,3,0,237,ok,
eqnet-1932,動的構造解析装置 マックサイエンス DIP-3000,3,0,212,ok,
eqnet-1933,CCD単結晶自動X線回折装置 Rigaku MERCURY-CCD,3,0,219,ok,
eqnet-1934,電子線マイクロアナライザー JEOL JXA-8230,3,0,153,ok,
eqnet-1935,透過型電子顕微鏡 フィリップス CM-120,3,0,190,ok,
eqnet-1936,凍結ミクロトーム ライカ EM UC6,3,0,196,ok,
eqnet-1937,ガラスナイフメーカー ライカ EM KMR3,3,0,199,ok,
eqnet-1938,プローブ顕微鏡 JEOL JSPM-5200,3,0,204,ok,
eqnet-1939,走査型分析電子顕微鏡 JEOL JSM-6360LA,3,0,152,ok,
eqnet-1940,臨界点乾燥機 Eiko ID-2,3,0,202,ok,
eqnet-1941,誘導結合プラズマ発光分光分析装置 Agilent Technorogies ICP-OES 5110,3,0,208,ok,
eqnet-1942,原子吸光光度計 PERKIN ELMER A Analyst 100,3,0,202,ok,
eqnet-1943,蒸着装置(C) JEOL JEE-400,3,0,191,ok,
eqnet-1944,超純水製造装置 Millipore Milli-Q Integral 10,3,0,291,ok,
eqnet-1945,電子スピン共鳴装置 BRUKER ELEXSYS E500,3,0,178,ok,
eqnet-1946,走査型電子顕微鏡 JEOL JSM-820,3,0,147,ok,
eqnet-1947,イオンクロマトグラフ 東ソー 8010,3,0,198,ok,
eqnet-1948,フェムト秒再生増幅波長可変レーザー Spectra-Physics,3,0,207,ok,
eqnet-1949,セクショニング光学顕微鏡 DeltaVision S/N : pd12562,3,0,210,ok,
eqnet-1950,液体クロマトグラフ質量分析装置 Waters 2690 Integrity Systems,3,0,274,ok,
eqnet-1951,ガスクロマトグラフ質量分析計 Shimadzu GC-MS QP2010 Plus,3,0,235,ok,
eqnet-1952,走査プローブ顕微鏡 セイコーインスツルメンツ SPI3800N,3,0,213,ok,
eqnet-1953,旋光計 日本分光 P2300,3,0,204,ok,
eqnet-1954,微小部測定対応蛍光X線分析装置 Rigaku ZSX Primus-μ,3,0,207,ok,
eqnet-1955,全自動水平型多目的X線回折装置 Rigaku Smart Lab,3,0,218,ok,
eqnet-1956,DNAシーケンサ LI-COR Model-400L,3,0,200,ok,
eqnet-1957,自動プラスミド分離装置 クラボウ PI-50,3,0,193,ok,
eqnet-1958,全自動核酸抽出装置 Roche MagNAPureLC,3,0,266,ok,
eqnet-1959,グラジエントPCR装置 TAKARA PCRマシン,3,0,199,ok,
eqnet-1961,蛍光マイクロプレートリーダー Perkin Elmer ARVO,3,0,200,ok,
eqnet-1962,高速カルシウムイメージングシステム(細胞内イオン解析システム) 浜松ホトニクス AQUACOSMOS,3,0,222,ok,
eqnet-1963,倒立顕蛍光顕微鏡 + MetaMorph画像解析システム OLYMPUS倒立方型蛍光顕微鏡 + MetaMorph画像解析システム,3,0,233,ok,
eqnet-1964,超遠心機(分離用超遠心機) 日立CP80α,3,0,162,ok,
eqnet-1968,自動細胞解析分離分取システムベクトン・ディッキンソン アンド カンパニー社 FACSAria III,3,0,260,ok,
eqnet-1970,ナノ粒子径分布測定装置 株式会社島津製作所 SALD-7100,3,0,228,ok,
eqnet-1974,ガスクロマトグラフ質量分析システム 株式会社島津製作所 GCMSーQP201Ultra,3,0,237,ok,
eqnet-1975,ガスクロマトグラフ質量分析システム(熱分解装置)株式会社島津製作所 GCMS-QP2010Ultra (熱分解装置 PY-2020iD),3,0,262,ok,
eqnet-1976,[TEM]透過型電子顕微鏡システム日本電子株式会社 JEM-2100,3,0,202,ok,
eqnet-1977,[FIB]集束イオンビーム加工観察装置 日本電子株式会社JIB-4000,3,0,211,ok,
eqnet-1978,"超遠心機(100,000rpm)ベックマン・コールター株式会社 Optima L-100XP",3,0,204,ok,
eqnet-1980,イメージアナライザーGE ヘルスケア社 Typhoon FLA9000 BGRシステム,3,0,255,ok,
eqnet-1981,イメージングサイトメーターGE ヘルスケア社 IN Cell Analyzer 2000システム,3,0,260,ok,
eqnet-1984,共焦点レーザー顕微鏡カールツァイス株式会社 LSM710 NL02,3,0,203,ok,
eqnet-1995,超低温フリーザー (-85°C)三洋電機株式会社 MDF-U384,3,0,204,ok,
eqnet-1997,CO2インキュベーター(170L) MCO-18M三洋電機株式会社 MCO-18M,3,0,211,ok,
eqnet-1998,CO2インキュベーター(170L) MCO-19AIC三洋電機株式会社 MCO-19AIC(UV),3,0,219,ok,
eqnet-2000,電子線描画装置(50kV)(株)エリオニクス ELS-7500EX,3,0,233,ok,
eqnet-2002,マスクアライナー(SUSS-MJB3),3,0,175,ok,
eqnet-2012,エリプソメータ(分光型)(M-2000DI-YK),3,0,199,ok,
eqnet-2014,3元RFマグネトロンスパッタ装置(MNS-200RF),3,0,204,ok,
eqnet-2022,NMR ( JEOL RESONANCE/ ECZ400 ),3,0,154,ok,
eqnet-2023,蛍光2次元ディファレンシャル解析システム(GEヘルスケア社・TYPHOON9400),3,0,254,ok,
eqnet-2025,原子間力顕微鏡(Agilent Technologies・5420 AFM/SPMシステム),3,0,228,ok,
eqnet-2026,光干渉断層顕微システム(Santec・IVS-2000),3,0,192,ok,
eqnet-2027,マルチフォトンレーザー共焦点顕微鏡システム(ニコン・A1RMP),3,0,190,ok,
eqnet-2031,NMR (400MHz 溶液・固体) JEOL ECA,3,0,151,ok,
eqnet-2032,NMR (400MHz 溶液) JEOL ECS,3,0,148,ok,
eqnet-2034,高感度マイクロファイバー引張試験機(カトーテック・ KES-G1-SH),3,0,279,ok,
eqnet-2035,パルスYAGレーザー装置(スペクトラフィジックスレーザズ・GCR-130-10S),3,0,227,ok,
eqnet-2037,3次元デジタイザーシステム(Dimension/3次元プリンタ)(米国Stratasys社・Dimension Elite 3D Printer),3,0,244,ok,
eqnet-2039,クロスセクションポリッシャー(断面試料作成装置)(日本電子・SM-09020(II)),3,0,227,ok,
eqnet-2040,ICP発光分析装置(米国パーキンエルマーライフアンドアナリティカルサイエンス社・Optima5300DV オートサンプラー付),3,0,211,ok,
eqnet-2042,三次元ナノ組織可視化装置(東芝ITコントロールシステム(株)・TOSMICRON-SH6160nIN),3,0,190,ok,
eqnet-2043,ナノ結晶方位可視化装置(日本電子(株)・AP-Z09056TEBSD),3,0,203,ok,
eqnet-2044,昇温脱離ガス質量分析装置((株)リガク・TPD typeR 200amu),3,0,194,ok,
eqnet-2045,雰囲気制御高温XRD((株)リガク・Ultima IV/RX),3,0,217,ok,
eqnet-2046,顕微ラマン装置((株)堀場製作所・LabRAM HR-800),3,0,201,ok,
eqnet-2047,粉体性能評価装置(シスメックス(株)・パウダーレオメータ FT4),3,0,239,ok,
eqnet-2048,LIB試作設備(特注((株)FDKエンジニアリング 他 ・ 特注),3,0,228,ok,
eqnet-2049,LIB電極板作製機(特注((株)FDKエンジニアリング 他) ・ 特注),3,0,231,ok,
eqnet-2051,グローブボックス((株)美和製作所・DBO-1NKP-KFH01),3,0,257,ok,
eqnet-2054,投影露光装置(ウシオ電機(株)・UX-2203SM),3,0,207,ok,
eqnet-2055,現像装置(滝沢産業(株)・ED-1200T),3,0,184,ok,
eqnet-2056,スプレーコーター((株)三明・DC120),3,0,226,ok,
eqnet-2057,めっき装置(日立協和エンジニアリング(株)・特注),3,0,207,ok,
eqnet-2058,MOCVD装置(特注),3,0,179,ok,
eqnet-2061,超短パルスレーザ発振機(LUMERA LASER GMBH・Hyper RAPID 1064),3,0,271,ok,
eqnet-2063,レーザ加工用CAD((株)ソフィックス・Solid Works 3),3,0,166,ok,
eqnet-2064,燃料電池自動評価装置((株)ケミックス・FCE-M10),3,0,200,ok,
eqnet-2065,燃料電池性能試験装置(Solartron・12528PBI),3,0,225,ok,
eqnet-2066,CMP装置(日本エンギス(株)・EJW-460I/2CMP),3,0,232,ok,
eqnet-2074,多モードトポ解析システム(EPMA) (日本電子(株)・JXA-8530F),3,0,164,ok,
eqnet-2075,多モードトポ解析システム(XPS) (日本電子(株)・PHI Quantera SXM ),3,0,185,ok,
eqnet-2076,動物用PET/MIRI画像解析システム米国TriFoil Imaging inc. 製 LabPET/MRI 3016,3,0,183,ok,
eqnet-2077,MALDI-TOF/TOF 質量分析システム,3,0,210,ok,
eqnet-2081,フーリエ変換イオンサイクロトロン型質量分析計 solarix(ブルカー・ダルトニクス社製),3,0,218,ok,
eqnet-2083,超伝導FT-NMR装置(JEOL JNM-ECZL400S),3,0,154,ok,
eqnet-2084,全自動水平型多目的X線回折装置(リガク・SmartLab),3,0,215,ok,
eqnet-2085,電界放出型走査型電子顕微鏡 (JEOL・JSM-6701F),3,0,156,ok,
eqnet-2086,固体粘弾性測定(DMA),3,0,155,ok,
eqnet-2087,フーリエ変換赤外分光測定(FT-IR),3,0,248,ok,
eqnet-2088,顕微ラマン分光測定(RAMAN),3,0,211,ok,
eqnet-2089,原子間力顕微鏡/誘電特性測定(AFM),3,0,201,ok,
eqnet-2090,モジュレーテッド示差熱分析(MDSC),3,0,206,ok,
eqnet-2091,液体粘弾性測定(RMA),3,0,224,ok,
eqnet-2092,原子間力/走査型トンネル顕微鏡(SPM),3,0,202,ok,
eqnet-2093,光電子分光装置(XPS),3,0,152,ok,
eqnet-2095,小角X線散乱装置(SAXS),3,0,200,ok,
eqnet-2096,粉末X線回折装置(XRD),3,0,199,ok,
eqnet-2098,自動X線回折装置(WAXS),3,0,200,ok,
eqnet-2099,共焦点レーザースキャン顕微鏡(LSCM),3,0,182,ok,
eqnet-21,GC型質量分析装置 (島津製作所・QP-2010型),3,0,220,ok,
eqnet-2100,高速アミノ酸分析計(AAA),3,0,193,ok,
eqnet-2102,動的光散乱測定器(DLS),3,0,204,ok,
eqnet-2103,CHN 元素分析装置,3,0,167,ok,
eqnet-2104,マルディ飛行時間質量分析(MALDI TOF MS),3,0,214,ok,
eqnet-2105,DNAシーケンサー,3,0,183,ok,
eqnet-2106,ゲルパーミエイションクロマトグラフィ(GPC),3,0,185,ok,
eqnet-2107,円偏光二色性スペクトル測定器(CD),3,0,225,ok,
eqnet-2109,透過型電子顕微鏡(日本電子 JEM-2100),3,0,191,ok,
eqnet-2111,電界放出型走査電子顕微鏡システム(日本電子 JSM-7000F),3,0,158,ok,
eqnet-2112,日本電子 JED-2300F,3,0,140,ok,
eqnet-2113,描画装置(JSM-6380+BEAM DRAW),3,0,150,ok,
eqnet-2114,粉末・薄膜X線回折装置(リガク Rigaku SmartLab 9kW),3,0,222,ok,
eqnet-2115,四重極・飛行時間型質量分析装置(Waters Xevo G2-XS QTof),3,0,268,ok,
eqnet-2116,外部環境連動型遺伝子産物検出装置(タバイエスペック TE-G4-LS 外),3,0,250,ok,
eqnet-2117,円二色性分散計(日本分光(株) J-1100DS),3,0,113,ok,
eqnet-2118,ガスクロマトグラフ質量分析計(日本電子 JMS-Q1500GC),3,0,226,ok,
eqnet-2119,分子間相互作用解析システム(オリンパス MF20),3,0,250,ok,
eqnet-2120,高分解能質量分析装置(BRUKER autoflex maX TOF/TOF),3,0,188,ok,
eqnet-2121,共焦点レーザースキャン顕微鏡システム(オリンパス FV3000),3,0,177,ok,
eqnet-2122,赤外・ラマン分光装置(バリアン 670/610-IR),3,0,285,ok,
eqnet-2123,フーリエ変換赤外分光光度計(日本分光 FT/IR-6100),3,0,259,ok,
eqnet-2124,電子スピン共鳴装置(ブルカー EMXPlus),3,0,223,ok,
eqnet-2125,走査型プローブ顕微鏡(エスアイアイ・ナノテクノロジー NanoNavi2/E-Sweep),3,0,227,ok,
eqnet-2126,エレクトロンプローブマイクロアナライザー(日本電子 JXA-8230),3,0,161,ok,
eqnet-2127,オージェ電子分光装置(日本電子 JAMP-9500F),3,0,253,ok,
eqnet-2128,高精度3次元測定レーザ顕微鏡(オリンパス LEXT OLS4000),3,0,259,ok,
eqnet-2129,フーリエ変換高分解能核磁気共鳴装置(日本電子 JNM-ECZ500R),3,0,159,ok,
eqnet-2130,高磁場・高分解能核磁気共鳴装置(日本電子 JNM-ECX500),3,0,156,ok,
eqnet-2131,元素分析装置(エレメンタール vario MICRO cube CHNS),3,0,196,ok,
eqnet-2133,蛍光X線分析装置(Philips PW2400),3,0,196,ok,
eqnet-2134,セルソーターシステム(ベクトンディッキンソン BD FACS Aria IIセルソーター),3,0,215,ok,
eqnet-2135,ウルトラミクロトーム(ライカマイクロシステムズ(株) Leica EM UC7),3,0,217,ok,
eqnet-2136,単結晶X線構造解析装置(Rigaku・XtaLABSynergy-S/WS-A1),3,0,227,ok,
eqnet-2138,レーザーマイクロダイセクション(カールツァイス PALM),3,0,211,ok,
eqnet-2139,DNAシーケンサー(アプライドバイオシステムス),3,0,198,ok,
eqnet-2140,リアルタイムPCR(アプライドバイオシステムス StepOne Plus ),3,0,212,ok,
eqnet-2143,被ばく医療解析システム 質量分析システム(米国AB SCIEX社製 Triple TOFTM5600 System Souce and Interface Kit),3,0,311,ok,
eqnet-2144,被ばく医療解析システム質量分析システム 窒素ガス発生装置(米国AB SCIEX社製 Model 12E-SDA),3,0,267,ok,
eqnet-2145,被ばく医療解析システム質量分析システム UHPLCシステム(Dionex製 Ultimate3000),3,0,237,ok,
eqnet-2146,被ばく医療解析システム 質量分析システム(KYA製 NanoLC DiNa2ASH),3,0,227,ok,
eqnet-2147,全自動細胞解析装置(ベックマン・コールター Cytomics FC500),3,0,210,ok,
eqnet-2148,被ばく医療解析分離システム(米国ベクトン・ディッキンソン社製 BD FACSAria Special Order),3,0,227,ok,
eqnet-2149,パッチクランプ測定解析システム(ニコン他 FN1セット マイクロマニュピレーターMHW3 パッチクランプ用増幅器Axopatch200B (IMC-C2D6600sf)),3,0,247,ok,
eqnet-2150,レシオイメージングシステム(ニコン Ti-Eセット),3,0,203,ok,
eqnet-2151,X線照射システム(日立製作所 MBR-1520R-3),3,0,199,ok,
eqnet-2152,共焦点レーザー顕微鏡(Zeiss LSM710),3,0,254,ok,
eqnet-2154,マルチセンサーコアロガー スプリットコア用 (ジオテック・MSCL-S),3,0,218,ok,
eqnet-2156,パススルー型超伝導磁力計 Uチャンネル用 (2Gエンタープライゼス・MODEL 760R),3,0,271,ok,
eqnet-2157,元素分析オンライン質量分析計 (サーモフィニガン・DELTA plus Advantage),3,0,289,ok,
eqnet-2158,マルチコレクタICP質量分析計 (サーモフィニガン・NEPTUNE),3,0,182,ok,
eqnet-2159,加熱脱着装置付ガスクロマトグラフ質量分析装置 (アジレント・テクノロジー・6890+5973N),3,0,242,ok,
eqnet-2160,電子プローブマイクロアナライザー(EPMA) (日本電子・JXA8200),3,0,163,ok,
eqnet-2161,振動型磁力計(VSM) (Lake Shore・MicroMag3900),3,0,226,ok,
eqnet-2162,磁気特性測定システム (カンタム・デザイン・MPMS3),3,0,206,ok,
eqnet-2163,DNAシーケンサー (ThermoFisherScientific・SeqStudio Genetic Analyzer),3,0,235,ok,
eqnet-2165,ガスクロマトグラフ燃焼質量分析装置 (サーモフィニガン・DELTA plus XP),3,0,236,ok,
eqnet-2166,コアスキャナー型蛍光X線分析装置(XRF) (日本電子・JSX-3600CAZ),3,0,212,ok,
eqnet-2168,ICP発光分光分析装置 卓上型 (パーキンエルマー・OPTIMA4300DV CYCRON ),3,0,195,ok,
eqnet-2170,電界放出形走査型電子顕微鏡(FE-SEM) (日本電子・JSM-6500F),3,0,164,ok,
